state,action,reward,total
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,2,2
1,1,0,2
2,1,0,2
3,1,0,2
4,1,2,4
1,1,2,6
1,1,2,8
1,1,0,8
2,1,2,10
1,1,2,12
1,1,2,14
1,0,0,14
2,0,0,14
3,0,0,14
4,0,0,14
5,0,10,24
5,0,10,34
5,0,2,36
1,1,2,38
1,0,0,38
2,0,0,38
3,0,0,38
4,0,0,38
5,0,10,48
5,0,10,58
5,0,2,60
1,1,2,62
1,0,0,62
2,0,0,62
3,0,2,64
1,0,0,64
2,0,0,64
3,0,0,64
4,0,0,64
5,0,2,66
1,1,0,66
2,0,0,66
3,0,2,68
1,0,2,70
1,0,0,70
2,0,2,72
1,0,0,72
2,0,2,74
1,0,0,74
2,0,0,74
3,0,0,74
4,0,0,74
5,0,10,84
5,0,10,94
5,0,2,96
1,1,0,96
2,1,2,98
1,0,0,98
2,0,0,98
3,0,0,98
4,0,0,98
5,0,10,108
5,0,2,110
1,1,2,112
1,0,0,112
2,0,0,112
3,0,2,114
1,0,2,116
1,1,2,118
1,0,0,118
2,0,0,118
3,0,0,118
4,0,0,118
5,0,2,120
1,1,2,122
1,0,0,122
2,0,0,122
3,0,2,124
1,0,0,124
2,0,0,124
3,0,0,124
4,0,0,124
5,0,10,134
5,0,10,144
5,0,10,154
5,0,10,164
5,0,10,174
5,0,2,176
1,1,2,178
1,0,0,178
2,0,0,178
3,0,2,180
1,0,0,180
2,0,0,180
3,0,0,180
4,0,0,180
5,0,10,190
5,0,10,200
5,0,10,210
5,0,10,220
5,0,2,222
1,1,2,224
1,1,2,226
1,0,0,226
2,0,0,226
3,0,2,228
1,0,0,228
2,0,2,230
1,0,0,230
2,0,0,230
3,0,0,230
4,0,0,230
5,0,10,240
5,0,10,250
5,0,10,260
5,0,10,270
5,1,10,280
5,0,10,290
5,1,2,292
1,0,2,294
1,0,0,294
2,0,2,296
1,0,0,296
2,0,2,298
1,0,0,298
2,0,0,298
3,0,0,298
4,0,0,298
5,0,10,308
5,0,10,318
5,0,10,328
5,0,10,338
5,0,10,348
5,0,10,358
5,0,10,368
5,0,10,378
5,0,10,388
5,0,2,390
1,1,2,392
1,0,2,394
1,0,0,394
2,0,0,394
3,0,0,394
4,0,0,394
5,0,10,404
5,0,10,414
5,0,2,416
1,1,2,418
1,0,0,418
2,0,0,418
3,0,0,418
4,0,0,418
5,0,10,428
5,0,10,438
5,0,10,448
5,0,10,458
5,0,10,468
5,0,10,478
5,0,10,488
5,0,10,498
5,1,10,508
5,0,10,518
5,1,10,528
5,1,2,530
1,0,0,530
2,0,0,530
3,0,0,530
4,0,0,530
5,0,2,532
1,0,0,532
2,1,2,534
1,0,0,534
2,0,0,534
3,0,0,534
4,0,0,534
5,0,2,536
1,0,0,536
2,0,0,536
3,0,0,536
4,0,0,536
5,0,10,546
5,0,10,556
5,0,10,566
5,0,2,568
1,1,0,568
2,0,0,568
3,0,0,568
4,0,2,570
1,0,2,572
1,0,2,574
1,0,0,574
2,1,2,576
1,0,0,576
2,0,0,576
3,0,2,578
1,0,0,578
2,0,0,578
3,0,2,580
1,0,0,580
2,0,0,580
3,0,0,580
4,0,2,582
1,1,2,584
1,1,2,586
1,0,0,586
2,0,0,586
3,0,0,586
4,0,0,586
5,0,2,588
1,0,0,588
2,0,0,588
3,0,0,588
4,0,0,588
5,1,2,590
1,0,0,590
2,0,0,590
3,0,0,590
4,0,0,590
5,0,2,592
1,1,2,594
1,1,2,596
1,1,2,598
1,1,2,600
1,0,0,600
2,0,2,602
1,0,2,604
1,0,2,606
1,0,0,606
2,0,0,606
3,0,0,606
4,0,0,606
5,0,10,616
5,0,10,626
5,0,10,636
5,0,10,646
5,0,10,656
5,0,10,666
5,0,10,676
5,0,10,686
5,0,10,696
5,0,10,706
5,0,10,716
5,0,10,726
5,0,10,736
5,0,10,746
5,1,2,748
1,0,0,748
2,0,0,748
3,0,0,748
4,0,0,748
5,0,10,758
5,0,2,760
1,1,0,760
2,1,2,762
1,1,2,764
1,1,2,766
1,1,2,768
1,1,0,768
2,0,0,768
3,0,0,768
4,0,0,768
5,0,10,778
5,0,2,780
1,1,2,782
1,1,0,782
2,0,2,784
1,0,2,786
1,0,0,786
2,0,0,786
3,0,0,786
4,0,0,786
5,0,10,796
5,0,10,806
5,0,10,816
5,0,10,826
5,0,10,836
5,0,2,838
1,0,0,838
2,0,2,840
1,0,2,842
1,0,0,842
2,0,0,842
3,0,2,844
1,0,2,846
1,0,0,846
2,0,0,846
3,1,2,848
1,0,2,850
1,0,0,850
2,0,0,850
3,0,0,850
4,0,2,852
1,0,0,852
2,1,2,854
1,1,2,856
1,0,0,856
2,0,0,856
3,0,0,856
4,0,0,856
5,0,2,858
1,0,0,858
