state,action,reward,total
1,0,0,0
2,1,2,2
1,1,2,4
1,0,0,4
2,0,0,4
3,0,0,4
4,0,0,4
5,0,10,14
5,0,2,16
1,0,0,16
2,1,2,18
1,1,2,20
1,1,0,20
2,1,2,22
1,1,2,24
1,1,2,26
1,1,2,28
1,1,0,28
2,1,2,30
1,1,0,30
2,1,2,32
1,1,0,32
2,0,0,32
3,0,2,34
1,0,0,34
2,0,0,34
3,0,2,36
1,0,0,36
2,0,0,36
3,0,0,36
4,0,0,36
5,0,10,46
5,0,10,56
5,0,10,66
5,0,2,68
1,1,2,70
1,1,2,72
1,0,0,72
2,0,0,72
3,0,0,72
4,0,0,72
5,0,10,82
5,0,10,92
5,0,2,94
1,0,0,94
2,0,0,94
3,0,0,94
4,0,0,94
5,0,2,96
1,0,0,96
2,1,2,98
1,1,2,100
1,1,2,102
1,1,0,102
2,1,2,104
1,1,2,106
1,1,0,106
2,0,0,106
3,0,2,108
1,1,2,110
1,1,0,110
2,0,0,110
3,0,0,110
4,0,0,110
5,0,10,120
5,0,2,122
1,1,0,122
2,1,2,124
1,1,0,124
2,1,2,126
1,1,2,128
1,1,2,130
1,1,2,132
1,1,2,134
1,1,2,136
1,1,2,138
1,1,2,140
1,1,2,142
1,1,2,144
1,0,2,146
1,0,0,146
2,0,0,146
3,0,0,146
4,0,0,146
5,0,10,156
5,1,10,166
5,0,10,176
5,1,2,178
1,0,0,178
2,0,0,178
3,0,2,180
1,0,0,180
2,0,0,180
3,0,0,180
4,0,0,180
5,0,10,190
5,1,2,192
1,0,2,194
1,0,0,194
2,0,0,194
3,0,0,194
4,0,0,194
5,0,10,204
5,0,10,214
5,0,10,224
5,1,2,226
1,0,2,228
1,0,0,228
2,0,0,228
3,0,0,228
4,0,0,228
5,0,10,238
5,0,2,240
1,1,2,242
1,1,0,242
2,0,0,242
3,0,0,242
4,0,2,244
1,0,2,246
1,0,0,246
2,1,2,248
1,1,2,250
1,1,2,252
1,1,2,254
1,1,0,254
2,0,0,254
3,0,2,256
1,0,0,256
2,0,2,258
1,0,0,258
2,0,0,258
3,0,0,258
4,0,0,258
5,0,2,260
1,1,2,262
1,1,2,264
1,1,2,266
1,1,2,268
1,1,2,270
1,1,2,272
1,1,2,274
1,1,2,276
1,1,2,278
1,1,0,278
2,1,2,280
1,1,2,282
1,1,2,284
1,1,2,286
1,1,0,286
2,0,0,286
3,0,0,286
4,0,0,286
5,0,10,296
5,0,10,306
5,0,10,316
5,1,2,318
1,0,0,318
2,0,0,318
3,0,0,318
4,0,0,318
5,0,10,328
5,0,10,338
5,0,10,348
5,0,10,358
5,0,2,360
1,0,2,362
1,0,0,362
2,0,0,362
3,0,0,362
4,0,0,362
5,0,10,372
5,0,2,374
1,0,0,374
2,0,0,374
3,0,2,376
1,0,0,376
2,0,0,376
3,0,0,376
4,0,2,378
1,1,2,380
1,0,0,380
2,0,0,380
3,0,0,380
4,0,0,380
5,0,10,390
5,0,10,400
5,0,10,410
5,0,10,420
5,0,10,430
5,0,2,432
1,1,2,434
1,0,2,436
1,0,2,438
1,0,2,440
1,0,0,440
2,0,0,440
3,0,2,442
1,0,0,442
2,0,0,442
3,0,0,442
4,0,2,444
1,1,2,446
1,0,2,448
1,0,0,448
2,0,0,448
3,0,0,448
4,0,0,448
5,0,10,458
5,0,10,468
5,0,2,470
1,1,2,472
1,1,2,474
1,1,2,476
1,0,0,476
2,0,0,476
3,0,0,476
4,0,0,476
5,0,10,486
5,0,10,496
5,0,10,506
5,0,2,508
1,0,0,508
2,0,2,510
1,0,2,512
1,0,0,512
2,1,0,512
3,1,0,512
4,0,0,512
5,0,2,514
1,1,2,516
1,0,0,516
2,0,0,516
3,0,0,516
4,0,0,516
5,0,2,518
1,0,0,518
2,0,0,518
3,0,0,518
4,0,0,518
5,0,10,528
5,0,10,538
5,0,10,548
5,0,10,558
5,0,10,568
5,0,2,570
1,1,2,572
1,0,0,572
2,0,0,572
3,0,0,572
4,0,0,572
5,0,10,582
5,0,2,584
1,1,2,586
1,0,0,586
2,0,0,586
3,0,0,586
4,0,0,586
5,0,10,596
5,0,2,598
1,1,2,600
1,0,0,600
2,0,0,600
3,0,0,600
4,0,0,600
5,0,10,610
5,0,2,612
1,1,2,614
1,0,0,614
2,0,0,614
3,0,0,614
4,0,0,614
5,0,10,624
5,0,10,634
5,0,10,644
5,1,2,646
1,0,0,646
2,0,2,648
1,0,0,648
2,0,2,650
1,0,0,650
2,0,0,650
3,0,0,650
4,0,0,650
5,0,10,660
5,0,2,662
1,1,0,662
2,0,0,662
3,0,0,662
4,0,0,662
5,0,10,672
5,0,10,682
5,0,10,692
5,0,10,702
5,0,10,712
5,0,10,722
5,0,10,732
5,0,2,734
1,1,2,736
1,0,0,736
2,1,2,738
