state,action,reward,total
1,0,2,2
1,0,0,2
2,1,2,4
1,0,2,6
1,0,0,6
2,0,2,8
1,0,0,8
2,0,2,10
1,0,0,10
2,0,0,10
3,0,0,10
4,0,0,10
5,0,10,20
5,0,10,30
5,0,10,40
5,0,2,42
1,1,2,44
1,0,0,44
2,0,0,44
3,0,0,44
4,0,0,44
5,0,2,46
1,1,2,48
1,0,0,48
2,0,0,48
3,0,2,50
1,0,0,50
2,0,2,52
1,0,0,52
2,0,0,52
3,0,0,52
4,0,2,54
1,1,2,56
1,0,0,56
2,0,0,56
3,0,0,56
4,0,0,56
5,0,10,66
5,0,10,76
5,0,10,86
5,0,2,88
1,1,2,90
1,0,0,90
2,0,0,90
3,0,0,90
4,0,0,90
5,0,10,100
5,0,10,110
5,0,10,120
5,0,10,130
5,0,2,132
1,1,2,134
1,0,0,134
2,0,0,134
3,0,0,134
4,0,0,134
5,0,10,144
5,0,10,154
5,0,2,156
1,1,0,156
2,0,0,156
3,0,0,156
4,0,0,156
5,0,10,166
5,0,10,176
5,0,10,186
5,0,10,196
5,0,2,198
1,1,0,198
2,0,0,198
3,0,0,198
4,0,2,200
1,0,0,200
2,0,0,200
3,0,0,200
4,0,0,200
5,0,10,210
5,0,10,220
5,0,10,230
5,0,10,240
5,0,10,250
5,0,2,252
1,1,0,252
2,1,2,254
1,0,0,254
2,0,0,254
3,0,0,254
4,0,0,254
5,0,10,264
5,0,10,274
5,0,2,276
1,1,2,278
1,0,2,280
1,0,0,280
2,0,0,280
3,0,0,280
4,0,2,282
1,1,2,284
1,1,2,286
1,1,2,288
1,0,0,288
2,0,2,290
1,0,0,290
2,0,2,292
1,0,0,292
2,0,2,294
1,0,0,294
2,0,0,294
3,0,0,294
4,0,2,296
1,0,0,296
2,1,0,296
3,1,2,298
1,0,0,298
2,0,0,298
3,0,0,298
4,0,0,298
5,0,10,308
5,0,10,318
5,0,2,320
1,1,2,322
1,0,0,322
2,0,2,324
1,0,0,324
2,0,0,324
3,0,0,324
4,0,0,324
5,0,10,334
5,0,10,344
5,0,10,354
5,0,10,364
5,0,10,374
5,0,10,384
5,0,10,394
5,0,10,404
5,0,2,406
1,1,0,406
2,0,0,406
3,0,0,406
4,0,2,408
1,0,0,408
2,0,0,408
3,0,2,410
1,0,0,410
2,0,0,410
3,0,0,410
4,0,0,410
5,0,10,420
5,0,2,422
1,1,2,424
1,0,2,426
1,0,0,426
2,0,0,426
3,0,2,428
1,0,0,428
2,0,0,428
3,0,0,428
4,0,0,428
5,0,2,430
1,1,2,432
1,0,0,432
2,0,0,432
3,1,2,434
1,0,0,434
2,0,0,434
3,0,0,434
4,0,0,434
5,0,10,444
5,0,10,454
5,0,10,464
5,0,10,474
5,0,10,484
5,0,2,486
1,1,2,488
1,0,0,488
2,0,0,488
3,0,0,488
4,0,0,488
5,0,2,490
1,1,2,492
1,0,0,492
2,0,2,494
1,1,0,494
2,1,2,496
1,0,2,498
1,0,0,498
2,0,0,498
3,0,0,498
4,0,2,500
1,0,0,500
2,0,2,502
1,0,2,504
1,0,0,504
2,1,0,504
3,1,2,506
1,1,2,508
1,1,0,508
2,1,2,510
1,1,2,512
1,1,2,514
1,1,2,516
1,0,0,516
2,0,0,516
3,0,0,516
4,0,0,516
5,0,10,526
5,0,2,528
1,0,0,528
2,0,2,530
1,0,0,530
2,0,0,530
3,0,0,530
4,0,0,530
5,0,2,532
1,0,0,532
2,0,0,532
3,0,0,532
4,0,0,532
5,1,10,542
5,1,10,552
5,1,2,554
1,0,0,554
2,0,0,554
3,0,0,554
4,0,0,554
5,0,10,564
5,0,10,574
5,0,10,584
5,0,10,594
5,0,10,604
5,0,10,614
5,0,2,616
1,1,2,618
1,0,0,618
2,0,2,620
1,0,0,620
2,0,0,620
3,0,0,620
4,0,0,620
5,0,2,622
1,1,2,624
1,0,0,624
2,0,2,626
1,0,0,626
2,0,0,626
3,0,2,628
1,0,0,628
2,0,2,630
1,0,0,630
2,1,2,632
1,0,0,632
2,0,0,632
3,0,0,632
4,0,0,632
5,0,10,642
5,0,10,652
5,0,10,662
5,0,10,672
5,0,10,682
5,0,10,692
5,0,10,702
5,0,2,704
1,1,2,706
1,0,2,708
1,0,2,710
1,0,2,712
1,0,0,712
2,0,0,712
3,0,0,712
4,0,0,712
5,0,10,722
5,0,10,732
5,0,2,734
1,1,2,736
1,0,0,736
2,1,2,738
1,1,0,738
2,0,0,738
3,0,0,738
4,0,0,738
5,0,10,748
5,0,10,758
5,0,10,768
5,0,10,778
5,0,2,780
1,1,2,782
1,0,0,782
2,0,2,784
1,1,0,784
2,0,2,786
1,0,0,786
2,0,2,788
1,0,0,788
2,0,0,788
3,0,0,788
4,0,0,788
5,0,10,798
5,0,10,808
5,0,10,818
5,0,10,828
