state,action,reward,total
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,2,2
0,1,0,2
5,1,0,2
6,1,0,2
7,1,0,2
8,1,2,4
0,0,0,4
1,0,0,4
2,0,0,4
3,0,0,4
4,0,1,5
0,1,0,5
5,0,0,5
0,0,0,5
1,0,0,5
2,0,0,5
3,0,0,5
4,0,1,6
0,0,0,6
1,0,0,6
2,0,0,6
3,0,0,6
4,0,1,7
0,0,0,7
1,0,0,7
2,0,0,7
3,0,0,7
4,0,1,8
0,1,0,8
5,0,0,8
0,0,0,8
1,0,0,8
2,0,0,8
3,0,0,8
4,0,1,9
0,1,0,9
5,1,0,9
6,1,0,9
7,1,0,9
8,1,2,11
0,1,0,11
5,1,0,11
6,1,0,11
7,1,0,11
8,0,2,13
0,1,0,13
5,1,0,13
6,1,0,13
7,1,0,13
8,1,2,15
0,1,0,15
5,1,0,15
6,0,0,15
0,1,0,15
5,1,0,15
6,1,0,15
7,0,0,15
0,0,0,15
1,0,0,15
2,0,0,15
3,0,0,15
4,0,1,16
0,1,0,16
5,1,0,16
6,1,0,16
7,1,0,16
8,1,2,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,0,2,20
0,1,0,20
5,1,0,20
6,1,0,20
7,1,0,20
8,0,2,22
0,1,0,22
5,1,0,22
6,0,0,22
0,1,0,22
5,0,0,22
0,0,0,22
1,1,0,22
2,0,0,22
3,1,0,22
4,1,1,23
0,0,0,23
1,1,0,23
2,1,0,23
3,1,0,23
4,1,1,24
0,0,0,24
1,0,0,24
2,1,0,24
3,1,0,24
4,1,1,25
0,0,0,25
1,0,0,25
2,0,0,25
3,0,0,25
4,1,1,26
0,0,0,26
1,0,0,26
2,0,0,26
3,1,0,26
4,0,1,27
0,1,0,27
5,1,0,27
6,0,0,27
0,1,0,27
5,0,0,27
0,1,0,27
5,1,0,27
6,0,0,27
0,1,0,27
5,1,0,27
6,1,0,27
7,0,0,27
0,1,0,27
5,1,0,27
6,1,0,27
7,1,0,27
8,0,2,29
0,1,0,29
5,1,0,29
6,1,0,29
7,1,0,29
8,1,2,31
0,0,0,31
1,1,0,31
2,1,0,31
3,1,0,31
4,1,1,32
0,0,0,32
1,0,0,32
2,1,0,32
3,1,0,32
4,1,1,33
0,0,0,33
1,0,0,33
2,0,0,33
3,1,0,33
4,1,1,34
0,0,0,34
1,0,0,34
2,0,0,34
3,0,0,34
4,1,1,35
0,1,0,35
5,1,0,35
6,1,0,35
7,1,0,35
8,0,2,37
0,1,0,37
5,1,0,37
6,1,0,37
7,1,0,37
8,1,2,39
0,1,0,39
5,1,0,39
6,1,0,39
7,1,0,39
8,1,2,41
0,1,0,41
5,1,0,41
6,1,0,41
7,1,0,41
8,1,2,43
0,1,0,43
5,1,0,43
6,1,0,43
7,1,0,43
8,1,2,45
0,1,0,45
5,1,0,45
6,1,0,45
7,1,0,45
8,1,2,47
0,1,0,47
5,1,0,47
6,1,0,47
7,1,0,47
8,1,2,49
0,1,0,49
5,1,0,49
6,1,0,49
7,1,0,49
8,1,2,51
0,1,0,51
5,1,0,51
6,1,0,51
7,1,0,51
8,1,2,53
0,1,0,53
5,1,0,53
6,1,0,53
7,1,0,53
8,1,2,55
0,1,0,55
5,1,0,55
6,1,0,55
7,1,0,55
8,1,2,57
0,1,0,57
5,1,0,57
6,1,0,57
7,1,0,57
8,1,2,59
0,1,0,59
5,1,0,59
6,1,0,59
7,1,0,59
8,1,2,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,2,63
0,1,0,63
5,1,0,63
6,1,0,63
7,1,0,63
8,1,2,65
0,1,0,65
5,1,0,65
6,1,0,65
7,1,0,65
8,1,2,67
0,1,0,67
5,1,0,67
6,1,0,67
7,1,0,67
8,1,2,69
0,1,0,69
5,1,0,69
6,1,0,69
7,1,0,69
8,1,2,71
0,1,0,71
5,1,0,71
6,1,0,71
7,1,0,71
8,1,2,73
0,1,0,73
5,0,0,73
0,0,0,73
1,0,0,73
2,0,0,73
3,0,0,73
4,0,1,74
0,0,0,74
1,0,0,74
2,0,0,74
3,1,0,74
4,1,1,75
0,0,0,75
1,0,0,75
2,0,0,75
3,0,0,75
4,0,1,76
0,1,0,76
5,1,0,76
6,1,0,76
7,0,0,76
0,0,0,76
1,1,0,76
2,1,0,76
3,1,0,76
4,1,1,77
0,1,0,77
5,1,0,77
6,0,0,77
0,0,0,77
1,1,0,77
2,1,0,77
3,1,0,77
4,1,1,78
0,1,0,78
5,1,0,78
6,1,0,78
7,1,0,78
8,0,2,80
0,1,0,80
5,1,0,80
6,1,0,80
7,1,0,80
8,0,2,82
0,1,0,82
5,1,0,82
6,1,0,82
7,1,0,82
8,0,2,84
0,1,0,84
5,1,0,84
6,1,0,84
