state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,0,0,1
1,0,0,1
2,0,0,1
3,0,0,1
4,0,1,2
0,0,0,2
1,1,0,2
2,1,0,2
3,1,0,2
4,1,1,3
0,0,0,3
1,0,0,3
2,0,0,3
3,1,0,3
4,1,1,4
0,0,0,4
1,0,0,4
2,0,0,4
3,0,0,4
4,1,1,5
0,1,0,5
5,0,0,5
0,1,0,5
5,1,0,5
6,0,0,5
0,1,0,5
5,1,0,5
6,1,0,5
7,0,2,7
0,1,0,7
5,1,0,7
6,1,0,7
7,1,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,1,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,1,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,0,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
8,1,0,7
