state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,0,0,1
1,1,0,1
2,1,0,1
3,1,0,1
4,1,1,2
0,1,0,2
5,1,0,2
6,1,0,2
7,1,0,2
8,1,-2,0
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,6,6
0,1,0,6
5,1,0,6
6,0,0,6
0,0,0,6
1,0,0,6
2,0,0,6
3,0,0,6
4,0,1,7
0,0,0,7
1,1,0,7
2,1,0,7
3,1,0,7
4,1,1,8
0,1,0,8
5,1,0,8
6,1,0,8
7,1,0,8
8,1,-2,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,6,12
0,1,0,12
5,1,0,12
6,1,0,12
7,1,0,12
8,1,6,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,6,24
0,1,0,24
5,1,0,24
6,1,0,24
7,1,0,24
8,1,6,30
0,1,0,30
5,1,0,30
6,1,0,30
7,1,0,30
8,1,-2,28
0,1,0,28
5,1,0,28
6,1,0,28
7,1,0,28
8,1,-2,26
0,1,0,26
5,1,0,26
6,1,0,26
7,1,0,26
8,1,-2,24
0,0,0,24
1,0,0,24
2,0,0,24
3,0,0,24
4,0,1,25
0,0,0,25
1,0,0,25
2,0,0,25
3,0,0,25
4,0,1,26
0,0,0,26
1,0,0,26
2,0,0,26
3,0,0,26
4,0,1,27
0,0,0,27
1,0,0,27
2,0,0,27
3,1,0,27
4,1,1,28
0,1,0,28
5,1,0,28
6,1,0,28
7,1,0,28
8,1,6,34
0,1,0,34
5,1,0,34
6,1,0,34
7,0,0,34
0,0,0,34
1,0,0,34
2,0,0,34
3,0,0,34
4,0,1,35
0,0,0,35
1,0,0,35
2,0,0,35
3,0,0,35
4,0,1,36
0,0,0,36
1,0,0,36
2,1,0,36
3,1,0,36
4,1,1,37
0,1,0,37
5,1,0,37
6,1,0,37
7,1,0,37
8,1,6,43
0,1,0,43
5,1,0,43
6,0,0,43
0,0,0,43
1,0,0,43
2,0,0,43
3,0,0,43
4,0,1,44
0,0,0,44
1,0,0,44
2,0,0,44
3,0,0,44
4,1,1,45
0,1,0,45
5,1,0,45
6,1,0,45
7,1,0,45
8,1,6,51
0,1,0,51
5,1,0,51
6,0,0,51
0,0,0,51
1,0,0,51
2,0,0,51
3,0,0,51
4,0,1,52
0,0,0,52
1,1,0,52
2,1,0,52
3,1,0,52
4,1,1,53
0,1,0,53
5,1,0,53
6,1,0,53
7,1,0,53
8,1,6,59
0,1,0,59
5,1,0,59
6,0,0,59
0,0,0,59
1,0,0,59
2,0,0,59
3,0,0,59
4,0,1,60
0,0,0,60
1,0,0,60
2,0,0,60
3,1,0,60
4,1,1,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,6,67
0,1,0,67
5,1,0,67
6,0,0,67
0,0,0,67
1,0,0,67
2,0,0,67
3,0,0,67
4,0,1,68
0,0,0,68
1,0,0,68
2,1,0,68
3,1,0,68
4,1,1,69
0,1,0,69
5,1,0,69
6,1,0,69
7,1,0,69
8,1,6,75
0,1,0,75
5,0,0,75
0,0,0,75
1,0,0,75
2,0,0,75
3,0,0,75
4,0,1,76
0,0,0,76
1,1,0,76
2,1,0,76
3,1,0,76
4,1,1,77
0,1,0,77
5,1,0,77
6,1,0,77
7,1,0,77
8,1,6,83
0,0,0,83
1,0,0,83
2,0,0,83
3,0,0,83
4,0,1,84
0,0,0,84
1,0,0,84
2,1,0,84
3,1,0,84
4,1,1,85
0,1,0,85
5,1,0,85
6,1,0,85
7,1,0,85
8,1,6,91
0,1,0,91
5,0,0,91
0,0,0,91
1,0,0,91
2,0,0,91
3,0,0,91
4,0,1,92
0,0,0,92
1,0,0,92
2,1,0,92
3,1,0,92
4,1,1,93
0,1,0,93
5,1,0,93
6,1,0,93
7,1,0,93
8,1,6,99
0,0,0,99
1,0,0,99
2,0,0,99
3,0,0,99
4,0,1,100
0,0,0,100
1,1,0,100
2,1,0,100
3,1,0,100
4,1,1,101
0,1,0,101
5,1,0,101
6,0,0,101
0,0,0,101
1,0,0,101
2,0,0,101
3,0,0,101
4,1,1,102
0,1,0,102
5,1,0,102
6,1,0,102
7,1,0,102
8,1,-2,100
0,1,0,100
5,1,0,100
6,1,0,100
7,1,0,100
8,1,-2,98
0,1,0,98
5,0,0,98
0,0,0,98
1,0,0,98
2,0,0,98
3,0,0,98
4,0,1,99
0,0,0,99
1,0,0,99
2,1,0,99
3,1,0,99
4,1,1,100
0,1,0,100
5,1,0,100
6,1,0,100
7,1,0,100
8,1,6,106
0,1,0,106
5,0,0,106
0,0,0,106
1,0,0,106
2,0,0,106
3,0,0,106
4,0,1,107
0,0,0,107
1,0,0,107
2,1,0,107
3,1,0,107
4,1,1,108
