state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,0,0,1
1,0,0,1
2,1,0,1
3,1,0,1
4,1,1,2
0,1,0,2
5,1,0,2
6,1,0,2
7,1,0,2
8,1,6,8
0,1,0,8
5,1,0,8
6,0,0,8
0,0,0,8
1,0,0,8
2,0,0,8
3,0,0,8
4,0,1,9
0,0,0,9
1,0,0,9
2,0,0,9
3,0,0,9
4,1,1,10
0,1,0,10
5,1,0,10
6,1,0,10
7,1,0,10
8,1,6,16
0,1,0,16
5,1,0,16
6,1,0,16
7,0,0,16
0,0,0,16
1,0,0,16
2,0,0,16
3,0,0,16
4,0,1,17
0,0,0,17
1,0,0,17
2,1,0,17
3,1,0,17
4,1,1,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,-2,16
0,1,0,16
5,0,0,16
0,0,0,16
1,0,0,16
2,0,0,16
3,0,0,16
4,0,1,17
0,0,0,17
1,0,0,17
2,0,0,17
3,1,0,17
4,1,1,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,-2,16
0,1,0,16
5,0,0,16
0,0,0,16
1,0,0,16
2,0,0,16
3,0,0,16
4,0,1,17
0,0,0,17
1,0,0,17
2,0,0,17
3,0,0,17
4,0,1,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,6,24
0,1,0,24
5,1,0,24
6,0,0,24
0,0,0,24
1,0,0,24
2,0,0,24
3,0,0,24
4,0,1,25
0,0,0,25
1,0,0,25
2,1,0,25
3,1,0,25
4,1,1,26
0,1,0,26
5,1,0,26
6,1,0,26
7,1,0,26
8,1,6,32
0,1,0,32
5,0,0,32
0,0,0,32
1,0,0,32
2,0,0,32
3,0,0,32
4,0,1,33
0,0,0,33
1,0,0,33
2,1,0,33
3,1,0,33
4,1,1,34
0,1,0,34
5,1,0,34
6,1,0,34
7,1,0,34
8,1,6,40
0,1,0,40
5,0,0,40
0,0,0,40
1,0,0,40
2,0,0,40
3,0,0,40
4,0,1,41
0,0,0,41
1,1,0,41
2,1,0,41
3,1,0,41
4,1,1,42
0,1,0,42
5,1,0,42
6,1,0,42
7,1,0,42
8,1,-2,40
0,0,0,40
1,0,0,40
2,0,0,40
3,0,0,40
4,0,1,41
0,0,0,41
1,0,0,41
2,0,0,41
3,0,0,41
4,0,1,42
0,0,0,42
1,1,0,42
2,1,0,42
3,1,0,42
4,1,1,43
0,1,0,43
5,1,0,43
6,1,0,43
7,1,0,43
8,1,-2,41
0,1,0,41
5,0,0,41
0,0,0,41
1,0,0,41
2,0,0,41
3,0,0,41
4,0,1,42
0,0,0,42
1,0,0,42
2,0,0,42
3,0,0,42
4,0,1,43
0,0,0,43
1,0,0,43
2,0,0,43
3,0,0,43
4,1,1,44
0,1,0,44
5,1,0,44
6,1,0,44
7,1,0,44
8,1,6,50
0,1,0,50
5,1,0,50
6,0,0,50
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,1,51
0,0,0,51
1,0,0,51
2,0,0,51
3,1,0,51
4,1,1,52
0,1,0,52
5,1,0,52
6,1,0,52
7,1,0,52
8,1,-2,50
0,1,0,50
5,1,0,50
6,0,0,50
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,1,51
0,0,0,51
1,0,0,51
2,0,0,51
3,0,0,51
4,0,1,52
0,0,0,52
1,1,0,52
2,1,0,52
3,1,0,52
4,1,1,53
0,1,0,53
5,1,0,53
6,1,0,53
7,1,0,53
8,1,6,59
0,1,0,59
5,0,0,59
0,0,0,59
1,0,0,59
2,0,0,59
3,0,0,59
4,0,1,60
0,0,0,60
1,0,0,60
2,0,0,60
3,1,0,60
4,1,1,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,-2,59
0,1,0,59
5,1,0,59
6,0,0,59
0,0,0,59
1,0,0,59
2,1,0,59
3,1,0,59
4,1,1,60
0,1,0,60
5,1,0,60
6,1,0,60
7,1,0,60
8,1,-2,58
0,1,0,58
5,1,0,58
6,1,0,58
7,1,0,58
8,1,6,64
0,1,0,64
5,0,0,64
0,0,0,64
1,0,0,64
2,0,0,64
3,0,0,64
4,0,1,65
0,0,0,65
1,0,0,65
2,0,0,65
3,0,0,65
4,0,1,66
0,0,0,66
1,0,0,66
2,0,0,66
3,1,0,66
4,1,1,67
0,1,0,67
5,1,0,67
6,1,0,67
7,1,0,67
8,1,-2,65
0,1,0,65
5,1,0,65
6,1,0,65
7,1,0,65
8,1,-2,63
0,1,0,63
5,1,0,63
6,1,0,63
7,1,0,63
8,1,-2,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,6,67
0,1,0,67
5,1,0,67
6,1,0,67
7,1,0,67
8,1,-2,65
0,1,0,65
5,1,0,65
