state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,0,0,1
1,0,0,1
2,1,0,1
3,1,0,1
4,1,1,2
0,1,0,2
5,1,0,2
6,1,0,2
7,1,0,2
8,1,6,8
0,1,0,8
5,1,0,8
6,1,0,8
7,1,0,8
8,1,-2,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,-2,4
0,1,0,4
5,0,0,4
0,0,0,4
1,0,0,4
2,0,0,4
3,0,0,4
4,0,1,5
0,0,0,5
1,0,0,5
2,0,0,5
3,0,0,5
4,0,1,6
0,0,0,6
1,0,0,6
2,0,0,6
3,0,0,6
4,0,1,7
0,0,0,7
1,0,0,7
2,0,0,7
3,0,0,7
4,0,1,8
0,0,0,8
1,0,0,8
2,0,0,8
3,0,0,8
4,0,1,9
0,0,0,9
1,0,0,9
2,0,0,9
3,1,0,9
4,1,1,10
0,1,0,10
5,1,0,10
6,1,0,10
7,1,0,10
8,1,6,16
0,0,0,16
1,0,0,16
2,0,0,16
3,0,0,16
4,0,1,17
0,0,0,17
1,0,0,17
2,0,0,17
3,1,0,17
4,1,1,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,6,24
0,0,0,24
1,0,0,24
2,0,0,24
3,0,0,24
4,0,1,25
0,0,0,25
1,1,0,25
2,1,0,25
3,1,0,25
4,1,1,26
0,1,0,26
5,1,0,26
6,1,0,26
7,1,0,26
8,1,-2,24
0,1,0,24
5,0,0,24
0,0,0,24
1,0,0,24
2,0,0,24
3,0,0,24
4,0,1,25
0,0,0,25
1,0,0,25
2,0,0,25
3,0,0,25
4,0,1,26
0,0,0,26
1,1,0,26
2,1,0,26
3,1,0,26
4,1,1,27
0,1,0,27
5,1,0,27
6,1,0,27
7,1,0,27
8,1,6,33
0,0,0,33
1,0,0,33
2,0,0,33
3,0,0,33
4,0,1,34
0,0,0,34
1,1,0,34
2,1,0,34
3,1,0,34
4,1,1,35
0,1,0,35
5,1,0,35
6,1,0,35
7,1,0,35
8,1,6,41
0,0,0,41
1,0,0,41
2,0,0,41
3,0,0,41
4,0,1,42
0,0,0,42
1,0,0,42
2,0,0,42
3,0,0,42
4,1,1,43
0,0,0,43
1,0,0,43
2,0,0,43
3,1,0,43
4,1,1,44
0,1,0,44
5,1,0,44
6,1,0,44
7,0,0,44
0,0,0,44
1,1,0,44
2,0,0,44
3,0,0,44
4,0,1,45
0,0,0,45
1,1,0,45
2,0,0,45
3,0,0,45
4,0,1,46
0,0,0,46
1,0,0,46
2,1,0,46
3,1,0,46
4,1,1,47
0,1,0,47
5,1,0,47
6,1,0,47
7,1,0,47
8,1,6,53
0,0,0,53
1,0,0,53
2,1,0,53
3,1,0,53
4,1,1,54
0,1,0,54
5,1,0,54
6,1,0,54
7,1,0,54
8,1,6,60
0,1,0,60
5,0,0,60
0,0,0,60
1,0,0,60
2,0,0,60
3,0,0,60
4,1,1,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,-2,59
0,1,0,59
5,1,0,59
6,1,0,59
7,1,0,59
8,1,6,65
0,1,0,65
5,1,0,65
6,1,0,65
7,1,0,65
8,1,-2,63
0,1,0,63
5,0,0,63
0,0,0,63
1,0,0,63
2,0,0,63
3,0,0,63
4,0,1,64
0,0,0,64
1,0,0,64
2,0,0,64
3,1,0,64
4,1,1,65
0,1,0,65
5,1,0,65
6,1,0,65
7,1,0,65
8,1,-2,63
0,1,0,63
5,0,0,63
0,0,0,63
1,0,0,63
2,0,0,63
3,0,0,63
4,0,1,64
0,0,0,64
1,0,0,64
2,0,0,64
3,1,0,64
4,1,1,65
0,1,0,65
5,1,0,65
6,1,0,65
7,1,0,65
8,1,6,71
0,1,0,71
5,0,0,71
0,0,0,71
1,0,0,71
2,0,0,71
3,0,0,71
4,0,1,72
0,0,0,72
1,1,0,72
2,1,0,72
3,1,0,72
4,1,1,73
0,1,0,73
5,1,0,73
6,1,0,73
7,1,0,73
8,1,6,79
0,0,0,79
1,0,0,79
2,0,0,79
3,0,0,79
4,0,1,80
0,0,0,80
1,0,0,80
2,1,0,80
3,1,0,80
4,1,1,81
0,1,0,81
5,1,0,81
6,1,0,81
7,1,0,81
8,1,-2,79
0,0,0,79
1,0,0,79
2,0,0,79
3,0,0,79
4,0,1,80
0,0,0,80
1,0,0,80
2,0,0,80
3,0,0,80
4,0,1,81
0,1,0,81
5,1,0,81
6,1,0,81
7,1,0,81
8,1,-2,79
0,1,0,79
5,1,0,79
6,1,0,79
7,1,0,79
8,1,-2,77
0,1,0,77
5,0,0,77
0,0,0,77
1,0,0,77
2,0,0,77
3,0,0,77
4,0,1,78
0,0,0,78
1,0,0,78
2,0,0,78
3,0,0,78
4,0,1,79
0,0,0,79
1,0,0,79
