state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,0,0,1
1,0,0,1
2,0,0,1
3,0,0,1
4,0,1,2
0,0,0,2
1,0,0,2
2,0,0,2
3,0,0,2
4,0,1,3
0,0,0,3
1,0,0,3
2,0,0,3
3,1,0,3
4,1,1,4
0,1,0,4
5,1,0,4
6,1,0,4
7,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,1,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,1,0,4
8,0,0,4
8,1,0,4
8,0,0,4
8,1,0,4
8,0,0,4
8,1,0,4
8,0,0,4
8,1,0,4
8,0,0,4
8,1,0,4
8,0,0,4
8,1,0,4
8,0,0,4
8,1,0,4
8,0,0,4
8,1,0,4
8,0,0,4
8,1,0,4
8,0,0,4
8,1,0,4
8,1,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,0,0,4
8,1,0,4
