state,action,reward,total
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,-2,-2
0,1,0,-2
5,1,0,-2
6,1,0,-2
7,1,0,-2
8,1,-2,-4
0,1,0,-4
5,1,0,-4
6,1,0,-4
7,1,0,-4
8,1,6,2
0,1,0,2
5,1,0,2
6,1,0,2
7,1,0,2
8,1,-2,0
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,6,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,6,12
0,1,0,12
5,1,0,12
6,1,0,12
7,1,0,12
8,1,6,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,6,24
0,1,0,24
5,1,0,24
6,1,0,24
7,1,0,24
8,1,6,30
0,1,0,30
5,1,0,30
6,1,0,30
7,1,0,30
8,1,-2,28
0,1,0,28
5,1,0,28
6,1,0,28
7,1,0,28
8,1,6,34
0,1,0,34
5,1,0,34
6,1,0,34
7,1,0,34
8,1,-2,32
0,1,0,32
5,1,0,32
6,1,0,32
7,1,0,32
8,1,6,38
0,1,0,38
5,1,0,38
6,1,0,38
7,1,0,38
8,1,-2,36
0,1,0,36
5,1,0,36
6,1,0,36
7,1,0,36
8,1,6,42
0,1,0,42
5,1,0,42
6,1,0,42
7,1,0,42
8,1,6,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,6,54
0,1,0,54
5,1,0,54
6,1,0,54
7,1,0,54
8,1,-2,52
0,1,0,52
5,1,0,52
6,1,0,52
7,1,0,52
8,1,6,58
0,1,0,58
5,1,0,58
6,1,0,58
7,1,0,58
8,1,6,64
0,1,0,64
5,1,0,64
6,1,0,64
7,1,0,64
8,1,6,70
0,1,0,70
5,1,0,70
6,1,0,70
7,1,0,70
8,1,6,76
0,1,0,76
5,1,0,76
6,1,0,76
7,1,0,76
8,1,6,82
0,1,0,82
5,1,0,82
6,1,0,82
7,1,0,82
8,1,-2,80
0,1,0,80
5,1,0,80
6,1,0,80
7,1,0,80
8,1,-2,78
0,1,0,78
5,1,0,78
6,1,0,78
7,1,0,78
8,1,6,84
0,1,0,84
5,1,0,84
6,1,0,84
7,1,0,84
8,1,6,90
0,1,0,90
5,1,0,90
6,1,0,90
7,1,0,90
8,1,6,96
0,1,0,96
5,1,0,96
6,1,0,96
7,1,0,96
8,1,-2,94
0,1,0,94
5,1,0,94
6,1,0,94
7,1,0,94
8,1,6,100
0,1,0,100
5,1,0,100
6,1,0,100
7,1,0,100
8,1,-2,98
0,1,0,98
5,1,0,98
6,1,0,98
7,1,0,98
8,1,-2,96
0,1,0,96
5,1,0,96
6,1,0,96
7,1,0,96
8,1,6,102
0,1,0,102
5,1,0,102
6,1,0,102
7,1,0,102
8,1,-2,100
0,1,0,100
5,1,0,100
6,1,0,100
7,1,0,100
8,1,6,106
0,1,0,106
5,1,0,106
6,1,0,106
7,1,0,106
8,1,-2,104
0,1,0,104
5,1,0,104
6,1,0,104
7,1,0,104
8,1,-2,102
0,1,0,102
5,1,0,102
6,1,0,102
7,1,0,102
8,1,-2,100
0,1,0,100
5,1,0,100
6,1,0,100
7,1,0,100
8,1,-2,98
0,1,0,98
5,1,0,98
6,1,0,98
7,1,0,98
8,1,-2,96
0,1,0,96
5,1,0,96
6,1,0,96
7,1,0,96
8,1,-2,94
0,1,0,94
5,1,0,94
6,1,0,94
7,1,0,94
8,1,-2,92
0,1,0,92
5,1,0,92
6,1,0,92
7,1,0,92
8,1,-2,90
0,1,0,90
5,1,0,90
6,1,0,90
7,1,0,90
8,1,-2,88
0,1,0,88
5,1,0,88
6,1,0,88
7,1,0,88
8,1,6,94
0,1,0,94
5,1,0,94
6,1,0,94
7,1,0,94
8,1,6,100
0,1,0,100
5,1,0,100
6,1,0,100
7,1,0,100
8,1,6,106
0,1,0,106
5,1,0,106
6,1,0,106
7,1,0,106
8,1,-2,104
0,1,0,104
5,1,0,104
6,1,0,104
7,1,0,104
8,1,-2,102
0,1,0,102
5,1,0,102
6,1,0,102
7,1,0,102
8,1,6,108
0,1,0,108
5,1,0,108
6,1,0,108
7,1,0,108
8,1,-2,106
0,1,0,106
5,1,0,106
6,1,0,106
7,1,0,106
8,1,6,112
0,1,0,112
5,1,0,112
6,1,0,112
7,1,0,112
8,1,6,118
0,1,0,118
5,1,0,118
6,1,0,118
7,1,0,118
8,1,6,124
0,1,0,124
5,1,0,124
6,1,0,124
7,1,0,124
8,1,6,130
0,1,0,130
5,1,0,130
6,1,0,130
7,1,0,130
8,1,-2,128
0,1,0,128
5,1,0,128
6,1,0,128
7,1,0,128
8,1,-2,126
0,1,0,126
5,1,0,126
6,1,0,126
7,1,0,126
8,1,-2,124
0,1,0,124
5,1,0,124
6,1,0,124
7,1,0,124
8,1,6,130
0,1,0,130
5,1,0,130
6,1,0,130
7,1,0,130
8,1,-2,128
