state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,0,0,1
1,0,0,1
2,0,0,1
3,0,0,1
4,0,1,2
0,0,0,2
1,0,0,2
2,0,0,2
3,0,0,2
4,0,1,3
0,0,0,3
1,0,0,3
2,0,0,3
3,0,0,3
4,0,1,4
0,0,0,4
1,0,0,4
2,0,0,4
3,0,0,4
4,0,1,5
0,0,0,5
1,0,0,5
2,0,0,5
3,0,0,5
4,1,1,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,6,12
0,1,0,12
5,1,0,12
6,1,0,12
7,1,0,12
8,1,6,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,-2,16
0,1,0,16
5,1,0,16
6,1,0,16
7,1,0,16
8,1,6,22
0,1,0,22
5,1,0,22
6,1,0,22
7,1,0,22
8,1,-2,20
0,0,0,20
1,0,0,20
2,0,0,20
3,0,0,20
4,0,1,21
0,0,0,21
1,0,0,21
2,0,0,21
3,0,0,21
4,0,1,22
0,0,0,22
1,0,0,22
2,0,0,22
3,0,0,22
4,0,1,23
0,0,0,23
1,0,0,23
2,0,0,23
3,0,0,23
4,0,1,24
0,0,0,24
1,0,0,24
2,0,0,24
3,0,0,24
4,0,1,25
0,1,0,25
5,1,0,25
6,1,0,25
7,1,0,25
8,1,6,31
0,1,0,31
5,1,0,31
6,1,0,31
7,1,0,31
8,1,6,37
0,1,0,37
5,1,0,37
6,1,0,37
7,1,0,37
8,1,6,43
0,1,0,43
5,1,0,43
6,1,0,43
7,1,0,43
8,1,-2,41
0,1,0,41
5,1,0,41
6,1,0,41
7,1,0,41
8,1,6,47
0,1,0,47
5,1,0,47
6,1,0,47
7,1,0,47
8,1,-2,45
0,1,0,45
5,1,0,45
6,1,0,45
7,1,0,45
8,1,6,51
0,1,0,51
5,1,0,51
6,1,0,51
7,1,0,51
8,1,-2,49
0,1,0,49
5,1,0,49
6,1,0,49
7,1,0,49
8,1,6,55
0,1,0,55
5,1,0,55
6,1,0,55
7,1,0,55
8,1,6,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,-2,59
0,1,0,59
5,1,0,59
6,1,0,59
7,1,0,59
8,1,-2,57
0,1,0,57
5,1,0,57
6,1,0,57
7,1,0,57
8,1,-2,55
0,1,0,55
5,1,0,55
6,1,0,55
7,1,0,55
8,1,6,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,-2,59
0,1,0,59
5,1,0,59
6,1,0,59
7,1,0,59
8,1,-2,57
0,1,0,57
5,1,0,57
6,1,0,57
7,1,0,57
8,1,6,63
0,1,0,63
5,1,0,63
6,1,0,63
7,1,0,63
8,1,-2,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,6,67
0,1,0,67
5,1,0,67
6,1,0,67
7,1,0,67
8,1,-2,65
0,1,0,65
5,1,0,65
6,1,0,65
7,1,0,65
8,1,-2,63
0,1,0,63
5,1,0,63
6,1,0,63
7,1,0,63
8,1,6,69
0,1,0,69
5,1,0,69
6,1,0,69
7,1,0,69
8,1,-2,67
0,1,0,67
5,1,0,67
6,1,0,67
7,1,0,67
8,1,-2,65
0,1,0,65
5,1,0,65
6,1,0,65
7,1,0,65
8,1,6,71
0,1,0,71
5,1,0,71
6,1,0,71
7,1,0,71
8,1,6,77
0,1,0,77
5,1,0,77
6,1,0,77
7,1,0,77
8,1,6,83
0,1,0,83
5,1,0,83
6,1,0,83
7,1,0,83
8,1,-2,81
0,1,0,81
5,1,0,81
6,1,0,81
7,1,0,81
8,1,-2,79
0,1,0,79
5,1,0,79
6,1,0,79
7,1,0,79
8,1,-2,77
0,1,0,77
5,1,0,77
6,1,0,77
7,1,0,77
8,1,-2,75
0,1,0,75
5,1,0,75
6,1,0,75
7,1,0,75
8,1,6,81
0,1,0,81
5,1,0,81
6,1,0,81
7,1,0,81
8,1,6,87
0,1,0,87
5,1,0,87
6,1,0,87
7,1,0,87
8,1,-2,85
0,1,0,85
5,1,0,85
6,1,0,85
7,1,0,85
8,1,6,91
0,1,0,91
5,1,0,91
6,1,0,91
7,1,0,91
8,1,-2,89
0,1,0,89
5,1,0,89
6,1,0,89
7,1,0,89
8,1,-2,87
0,1,0,87
5,1,0,87
6,1,0,87
7,1,0,87
8,1,6,93
0,1,0,93
5,1,0,93
6,1,0,93
7,1,0,93
8,1,6,99
0,1,0,99
5,1,0,99
6,1,0,99
7,1,0,99
8,1,6,105
0,1,0,105
5,1,0,105
6,1,0,105
7,1,0,105
8,1,6,111
0,1,0,111
5,1,0,111
6,1,0,111
7,1,0,111
8,1,-2,109
0,1,0,109
5,1,0,109
6,1,0,109
7,1,0,109
8,1,6,115
0,1,0,115
5,1,0,115
6,1,0,115
7,1,0,115
8,1,6,121
