state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,0,0,1
1,0,0,1
2,0,0,1
3,0,0,1
4,0,1,2
0,0,0,2
1,0,0,2
2,0,0,2
3,0,0,2
4,0,1,3
0,1,0,3
5,1,0,3
6,1,0,3
7,1,0,3
8,1,-2,1
0,0,0,1
1,0,0,1
2,0,0,1
3,0,0,1
4,0,1,2
0,0,0,2
1,0,0,2
2,0,0,2
3,0,0,2
4,0,1,3
0,1,0,3
5,1,0,3
6,1,0,3
7,1,0,3
8,1,-2,1
0,0,0,1
1,0,0,1
2,0,0,1
3,0,0,1
4,0,1,2
0,0,0,2
1,0,0,2
2,0,0,2
3,0,0,2
4,0,1,3
0,0,0,3
1,0,0,3
2,0,0,3
3,0,0,3
4,0,1,4
0,1,0,4
5,1,0,4
6,1,0,4
7,1,0,4
8,1,-2,2
0,0,0,2
1,0,0,2
2,0,0,2
3,0,0,2
4,0,1,3
0,0,0,3
1,0,0,3
2,0,0,3
3,0,0,3
4,0,1,4
0,1,0,4
5,1,0,4
6,1,0,4
7,1,0,4
8,1,-2,2
0,0,0,2
1,0,0,2
2,0,0,2
3,0,0,2
4,0,1,3
0,0,0,3
1,0,0,3
2,0,0,3
3,0,0,3
4,0,1,4
0,0,0,4
1,0,0,4
2,0,0,4
3,0,0,4
4,0,1,5
0,1,0,5
5,1,0,5
6,1,0,5
7,1,0,5
8,1,-2,3
0,0,0,3
1,0,0,3
2,0,0,3
3,0,0,3
4,0,1,4
0,0,0,4
1,0,0,4
2,0,0,4
3,0,0,4
4,0,1,5
0,0,0,5
1,0,0,5
2,0,0,5
3,0,0,5
4,0,1,6
0,0,0,6
1,0,0,6
2,0,0,6
3,0,0,6
4,0,1,7
0,1,0,7
5,1,0,7
6,1,0,7
7,1,0,7
8,1,6,13
0,0,0,13
1,0,0,13
2,0,0,13
3,0,0,13
4,0,1,14
0,0,0,14
1,0,0,14
2,0,0,14
3,0,0,14
4,0,1,15
0,0,0,15
1,0,0,15
2,0,0,15
3,0,0,15
4,0,1,16
0,0,0,16
1,0,0,16
2,0,0,16
3,0,0,16
4,0,1,17
0,0,0,17
1,0,0,17
2,0,0,17
3,0,0,17
4,0,1,18
0,0,0,18
1,0,0,18
2,0,0,18
3,0,0,18
4,0,1,19
0,0,0,19
1,0,0,19
2,0,0,19
3,0,0,19
4,0,1,20
0,1,0,20
5,1,0,20
6,1,0,20
7,1,0,20
8,1,6,26
0,0,0,26
1,0,0,26
2,0,0,26
3,0,0,26
4,0,1,27
0,0,0,27
1,0,0,27
2,0,0,27
3,0,0,27
4,0,1,28
0,0,0,28
1,0,0,28
2,0,0,28
3,0,0,28
4,0,1,29
0,1,0,29
5,1,0,29
6,1,0,29
7,1,0,29
8,1,-2,27
0,0,0,27
1,0,0,27
2,0,0,27
3,0,0,27
4,0,1,28
0,0,0,28
1,0,0,28
2,0,0,28
3,0,0,28
4,0,1,29
0,0,0,29
1,0,0,29
2,0,0,29
3,0,0,29
4,0,1,30
0,0,0,30
1,0,0,30
2,0,0,30
3,0,0,30
4,0,1,31
0,1,0,31
5,1,0,31
6,1,0,31
7,1,0,31
8,1,-2,29
0,0,0,29
1,0,0,29
2,0,0,29
3,0,0,29
4,0,1,30
0,0,0,30
1,0,0,30
2,0,0,30
3,0,0,30
4,0,1,31
0,0,0,31
1,0,0,31
2,0,0,31
3,0,0,31
4,0,1,32
0,1,0,32
5,1,0,32
6,1,0,32
7,1,0,32
8,1,-2,30
0,0,0,30
1,0,0,30
2,0,0,30
3,0,0,30
4,0,1,31
0,0,0,31
1,0,0,31
2,0,0,31
3,0,0,31
4,0,1,32
0,0,0,32
1,0,0,32
2,0,0,32
3,0,0,32
4,0,1,33
0,0,0,33
1,0,0,33
2,0,0,33
3,0,0,33
4,0,1,34
0,0,0,34
1,0,0,34
2,0,0,34
3,0,0,34
4,0,1,35
0,0,0,35
1,0,0,35
2,0,0,35
3,0,0,35
4,0,1,36
0,0,0,36
1,0,0,36
2,0,0,36
3,0,0,36
4,0,1,37
0,1,0,37
5,1,0,37
6,1,0,37
7,1,0,37
8,1,6,43
0,0,0,43
1,0,0,43
2,0,0,43
3,0,0,43
4,0,1,44
0,0,0,44
1,0,0,44
2,0,0,44
3,0,0,44
4,0,1,45
0,0,0,45
1,0,0,45
2,0,0,45
3,0,0,45
4,0,1,46
0,0,0,46
1,0,0,46
2,0,0,46
3,0,0,46
4,0,1,47
0,0,0,47
1,0,0,47
2,0,0,47
3,0,0,47
4,0,1,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,-2,46
0,0,0,46
1,0,0,46
2,0,0,46
3,0,0,46
4,0,1,47
0,0,0,47
1,1,0,47
2,1,0,47
3,1,0,47
4,1,1,48
