state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,1,0,1
5,1,0,1
6,1,0,1
7,1,0,1
8,1,-2,-1
0,0,0,-1
1,0,0,-1
2,0,0,-1
3,0,0,-1
4,0,1,0
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,1,0,1
5,1,0,1
6,1,0,1
7,1,0,1
8,1,-2,-1
0,0,0,-1
1,0,0,-1
2,0,0,-1
3,0,0,-1
4,0,1,0
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,-2,-2
0,0,0,-2
1,0,0,-2
2,0,0,-2
3,0,0,-2
4,0,1,-1
0,0,0,-1
1,0,0,-1
2,0,0,-1
3,0,0,-1
4,0,1,0
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,-2,-2
0,0,0,-2
1,0,0,-2
2,0,0,-2
3,0,0,-2
4,0,1,-1
0,0,0,-1
1,0,0,-1
2,0,0,-1
3,0,0,-1
4,0,1,0
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,-2,-2
0,0,0,-2
1,0,0,-2
2,0,0,-2
3,0,0,-2
4,0,1,-1
0,0,0,-1
1,0,0,-1
2,0,0,-1
3,0,0,-1
4,0,1,0
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,1,0,1
5,1,0,1
6,1,0,1
7,1,0,1
8,1,-2,-1
0,0,0,-1
1,0,0,-1
2,0,0,-1
3,0,0,-1
4,0,1,0
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,1,0,1
5,1,0,1
6,1,0,1
7,1,0,1
8,1,-2,-1
0,0,0,-1
1,0,0,-1
2,0,0,-1
3,0,0,-1
4,0,1,0
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,0,0,1
1,0,0,1
2,0,0,1
3,0,0,1
4,0,1,2
0,1,0,2
5,1,0,2
6,1,0,2
7,1,0,2
8,1,6,8
0,0,0,8
1,0,0,8
2,0,0,8
3,0,0,8
4,0,1,9
0,0,0,9
1,0,0,9
2,0,0,9
3,0,0,9
4,0,1,10
0,0,0,10
1,0,0,10
2,0,0,10
3,0,0,10
4,0,1,11
0,0,0,11
1,0,0,11
2,0,0,11
3,0,0,11
4,0,1,12
0,0,0,12
1,0,0,12
2,0,0,12
3,0,0,12
4,0,1,13
0,0,0,13
1,0,0,13
2,0,0,13
3,0,0,13
4,0,1,14
0,0,0,14
1,0,0,14
2,0,0,14
3,0,0,14
4,0,1,15
0,0,0,15
1,0,0,15
2,0,0,15
3,0,0,15
4,0,1,16
0,1,0,16
5,1,0,16
6,1,0,16
7,1,0,16
8,1,6,22
0,0,0,22
1,0,0,22
2,0,0,22
3,0,0,22
4,0,1,23
0,0,0,23
1,0,0,23
2,0,0,23
3,0,0,23
4,0,1,24
0,1,0,24
5,1,0,24
6,1,0,24
7,1,0,24
8,1,6,30
0,0,0,30
1,0,0,30
2,0,0,30
3,0,0,30
4,0,1,31
0,0,0,31
1,0,0,31
2,0,0,31
3,0,0,31
4,0,1,32
0,0,0,32
1,0,0,32
2,0,0,32
3,0,0,32
4,0,1,33
0,1,0,33
5,1,0,33
6,1,0,33
7,1,0,33
8,1,-2,31
0,0,0,31
1,0,0,31
2,0,0,31
3,0,0,31
4,0,1,32
0,0,0,32
1,0,0,32
2,0,0,32
3,0,0,32
4,0,1,33
0,1,0,33
5,1,0,33
6,1,0,33
7,1,0,33
8,1,6,39
0,0,0,39
1,0,0,39
2,0,0,39
3,0,0,39
4,0,1,40
0,0,0,40
1,0,0,40
2,0,0,40
3,0,0,40
4,0,1,41
0,1,0,41
5,1,0,41
6,1,0,41
7,1,0,41
8,1,-2,39
0,0,0,39
1,0,0,39
2,0,0,39
3,0,0,39
4,0,1,40
0,0,0,40
1,0,0,40
2,0,0,40
3,0,0,40
4,0,1,41
0,1,0,41
5,1,0,41
6,1,0,41
7,1,0,41
8,1,-2,39
0,0,0,39
1,0,0,39
2,0,0,39
3,0,0,39
4,0,1,40
0,0,0,40
1,0,0,40
2,0,0,40
3,0,0,40
4,0,1,41
0,1,0,41
5,1,0,41
6,1,0,41
7,1,0,41
8,1,6,47
0,0,0,47
1,0,0,47
2,0,0,47
3,0,0,47
4,0,1,48
0,0,0,48
1,0,0,48
2,0,0,48
3,0,0,48
4,0,1,49
0,0,0,49
1,0,0,49
2,0,0,49
3,0,0,49
4,0,1,50
0,1,0,50
5,1,0,50
6,1,0,50
7,1,0,50
8,1,-2,48
0,0,0,48
1,0,0,48
2,0,0,48
3,0,0,48
4,0,1,49
0,0,0,49
1,0,0,49
2,0,0,49
3,0,0,49
4,0,1,50
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,1,51
0,1,0,51
5,1,0,51
6,1,0,51
7,1,0,51
8,1,-2,49
