state,action,reward,total
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,6,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,-2,4
0,1,0,4
5,1,0,4
6,1,0,4
7,1,0,4
8,1,6,10
0,1,0,10
5,1,0,10
6,1,0,10
7,1,0,10
8,1,-2,8
0,1,0,8
5,1,0,8
6,1,0,8
7,1,0,8
8,1,-2,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,-2,4
0,1,0,4
5,1,0,4
6,1,0,4
7,1,0,4
8,1,6,10
0,1,0,10
5,1,0,10
6,1,0,10
7,1,0,10
8,1,6,16
0,1,0,16
5,1,0,16
6,1,0,16
7,1,0,16
8,1,6,22
0,1,0,22
5,1,0,22
6,1,0,22
7,1,0,22
8,1,-2,20
0,1,0,20
5,1,0,20
6,1,0,20
7,1,0,20
8,1,-2,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,6,24
0,1,0,24
5,1,0,24
6,1,0,24
7,1,0,24
8,1,-2,22
0,1,0,22
5,1,0,22
6,1,0,22
7,1,0,22
8,1,6,28
0,1,0,28
5,1,0,28
6,1,0,28
7,1,0,28
8,1,6,34
0,1,0,34
5,1,0,34
6,1,0,34
7,1,0,34
8,1,6,40
0,1,0,40
5,1,0,40
6,1,0,40
7,1,0,40
8,1,6,46
0,1,0,46
5,1,0,46
6,1,0,46
7,1,0,46
8,1,6,52
0,1,0,52
5,1,0,52
6,1,0,52
7,1,0,52
8,1,6,58
0,1,0,58
5,1,0,58
6,1,0,58
7,1,0,58
8,1,-2,56
0,1,0,56
5,1,0,56
6,1,0,56
7,1,0,56
8,1,6,62
0,1,0,62
5,1,0,62
6,1,0,62
7,1,0,62
8,1,6,68
0,1,0,68
5,1,0,68
6,1,0,68
7,1,0,68
8,1,6,74
0,1,0,74
5,1,0,74
6,1,0,74
7,1,0,74
8,1,6,80
0,1,0,80
5,1,0,80
6,1,0,80
7,1,0,80
8,1,-2,78
0,1,0,78
5,1,0,78
6,1,0,78
7,1,0,78
8,1,-2,76
0,1,0,76
5,1,0,76
6,1,0,76
7,1,0,76
8,1,6,82
0,1,0,82
5,1,0,82
6,1,0,82
7,1,0,82
8,1,-2,80
0,1,0,80
5,1,0,80
6,1,0,80
7,1,0,80
8,1,-2,78
0,1,0,78
5,1,0,78
6,1,0,78
7,1,0,78
8,1,-2,76
0,1,0,76
5,1,0,76
6,1,0,76
7,1,0,76
8,1,-2,74
0,1,0,74
5,1,0,74
6,1,0,74
7,1,0,74
8,0,6,80
0,1,0,80
5,1,0,80
6,1,0,80
7,1,0,80
8,0,-2,78
0,1,0,78
5,1,0,78
6,1,0,78
7,0,0,78
0,0,0,78
1,1,0,78
2,1,0,78
3,1,0,78
4,1,1,79
0,1,0,79
5,1,0,79
6,1,0,79
7,1,0,79
8,1,6,85
0,1,0,85
5,1,0,85
6,1,0,85
7,1,0,85
8,1,6,91
0,1,0,91
5,1,0,91
6,1,0,91
7,1,0,91
8,1,6,97
0,1,0,97
5,1,0,97
6,1,0,97
7,1,0,97
8,1,-2,95
0,1,0,95
5,1,0,95
6,1,0,95
7,1,0,95
8,1,-2,93
0,1,0,93
5,0,0,93
0,1,0,93
5,1,0,93
6,1,0,93
7,1,0,93
8,1,6,99
0,1,0,99
5,1,0,99
6,1,0,99
7,1,0,99
8,1,-2,97
0,0,0,97
1,1,0,97
2,1,0,97
3,1,0,97
4,1,1,98
0,1,0,98
5,1,0,98
6,1,0,98
7,1,0,98
8,1,6,104
0,1,0,104
5,1,0,104
6,1,0,104
7,1,0,104
8,1,-2,102
0,1,0,102
5,1,0,102
6,1,0,102
7,1,0,102
8,1,6,108
0,1,0,108
5,0,0,108
0,1,0,108
5,1,0,108
6,1,0,108
7,1,0,108
8,1,6,114
0,1,0,114
5,1,0,114
6,1,0,114
7,1,0,114
8,1,-2,112
0,1,0,112
5,1,0,112
6,1,0,112
7,1,0,112
8,1,6,118
0,1,0,118
5,1,0,118
6,1,0,118
7,1,0,118
8,1,-2,116
0,1,0,116
5,1,0,116
6,1,0,116
7,1,0,116
8,1,-2,114
0,1,0,114
5,1,0,114
6,1,0,114
7,1,0,114
8,1,-2,112
0,1,0,112
5,1,0,112
6,1,0,112
7,1,0,112
8,1,6,118
0,1,0,118
5,1,0,118
6,1,0,118
7,1,0,118
8,1,6,124
0,1,0,124
5,1,0,124
6,1,0,124
7,1,0,124
8,1,-2,122
0,1,0,122
5,1,0,122
6,1,0,122
7,1,0,122
8,1,6,128
0,1,0,128
5,1,0,128
6,1,0,128
7,1,0,128
8,1,6,134
0,1,0,134
5,1,0,134
6,1,0,134
7,1,0,134
8,1,-2,132
0,1,0,132
5,1,0,132
6,1,0,132
7,1,0,132
8,1,-2,130
0,1,0,130
5,1,0,130
