state,action,reward,total
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,1,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,0,0,0
8,0,0,0
8,1,0,0
8,1,0,0
8,0,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,0,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,1,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,1,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
8,0,0,0
