state,action,reward,total
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,6,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,6,12
0,1,0,12
5,1,0,12
6,1,0,12
7,1,0,12
8,1,6,18
0,1,0,18
5,1,0,18
6,0,0,18
0,0,0,18
1,0,0,18
2,0,0,18
3,0,0,18
4,0,1,19
0,1,0,19
5,1,0,19
6,1,0,19
7,1,0,19
8,1,-2,17
0,1,0,17
5,1,0,17
6,1,0,17
7,1,0,17
8,1,-2,15
0,1,0,15
5,1,0,15
6,1,0,15
7,1,0,15
8,1,6,21
0,1,0,21
5,1,0,21
6,1,0,21
7,1,0,21
8,1,-2,19
0,1,0,19
5,1,0,19
6,1,0,19
7,1,0,19
8,1,-2,17
0,1,0,17
5,0,0,17
0,0,0,17
1,0,0,17
2,0,0,17
3,0,0,17
4,0,1,18
0,0,0,18
1,0,0,18
2,0,0,18
3,0,0,18
4,0,1,19
0,0,0,19
1,0,0,19
2,0,0,19
3,0,0,19
4,0,1,20
0,0,0,20
1,0,0,20
2,0,0,20
3,0,0,20
4,0,1,21
0,0,0,21
1,0,0,21
2,0,0,21
3,0,0,21
4,0,1,22
0,0,0,22
1,0,0,22
2,0,0,22
3,0,0,22
4,0,1,23
0,0,0,23
1,0,0,23
2,0,0,23
3,0,0,23
4,0,1,24
0,0,0,24
1,0,0,24
2,0,0,24
3,0,0,24
4,0,1,25
0,0,0,25
1,0,0,25
2,0,0,25
3,0,0,25
4,0,1,26
0,0,0,26
1,0,0,26
2,0,0,26
3,0,0,26
4,0,1,27
0,0,0,27
1,0,0,27
2,0,0,27
3,1,0,27
4,1,1,28
0,1,0,28
5,1,0,28
6,1,0,28
7,1,0,28
8,1,6,34
0,1,0,34
5,1,0,34
6,1,0,34
7,1,0,34
8,1,6,40
0,1,0,40
5,1,0,40
6,1,0,40
7,1,0,40
8,1,6,46
0,1,0,46
5,1,0,46
6,1,0,46
7,1,0,46
8,1,-2,44
0,1,0,44
5,0,0,44
0,0,0,44
1,0,0,44
2,0,0,44
3,0,0,44
4,0,1,45
0,0,0,45
1,0,0,45
2,0,0,45
3,0,0,45
4,0,1,46
0,0,0,46
1,0,0,46
2,0,0,46
3,0,0,46
4,0,1,47
0,0,0,47
1,0,0,47
2,0,0,47
3,0,0,47
4,0,1,48
0,0,0,48
1,1,0,48
2,1,0,48
3,1,0,48
4,1,1,49
0,1,0,49
5,1,0,49
6,1,0,49
7,1,0,49
8,1,6,55
0,1,0,55
5,1,0,55
6,1,0,55
7,1,0,55
8,1,6,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,6,67
0,1,0,67
5,1,0,67
6,1,0,67
7,1,0,67
8,1,6,73
0,1,0,73
5,1,0,73
6,1,0,73
7,1,0,73
8,1,6,79
0,1,0,79
5,1,0,79
6,1,0,79
7,1,0,79
8,1,6,85
0,1,0,85
5,1,0,85
6,1,0,85
7,1,0,85
8,1,6,91
0,1,0,91
5,1,0,91
6,1,0,91
7,1,0,91
8,1,-2,89
0,0,0,89
1,0,0,89
2,0,0,89
3,0,0,89
4,0,1,90
0,0,0,90
1,0,0,90
2,0,0,90
3,0,0,90
4,0,1,91
0,0,0,91
1,0,0,91
2,0,0,91
3,0,0,91
4,1,1,92
0,1,0,92
5,1,0,92
6,1,0,92
7,1,0,92
8,1,6,98
0,1,0,98
5,1,0,98
6,1,0,98
7,1,0,98
8,1,6,104
0,1,0,104
5,1,0,104
6,1,0,104
7,1,0,104
8,1,-2,102
0,1,0,102
5,0,0,102
0,0,0,102
1,0,0,102
2,0,0,102
3,0,0,102
4,0,1,103
0,0,0,103
1,0,0,103
2,0,0,103
3,0,0,103
4,0,1,104
0,0,0,104
1,0,0,104
2,0,0,104
3,0,0,104
4,0,1,105
0,0,0,105
1,0,0,105
2,0,0,105
3,0,0,105
4,0,1,106
0,1,0,106
5,1,0,106
6,1,0,106
7,1,0,106
8,1,6,112
0,1,0,112
5,1,0,112
6,1,0,112
7,1,0,112
8,1,6,118
0,1,0,118
5,1,0,118
6,1,0,118
7,1,0,118
8,1,-2,116
0,1,0,116
5,0,0,116
0,0,0,116
1,0,0,116
2,0,0,116
3,0,0,116
4,0,1,117
0,0,0,117
1,0,0,117
2,0,0,117
3,0,0,117
4,0,1,118
0,0,0,118
1,0,0,118
2,0,0,118
3,0,0,118
4,0,1,119
0,0,0,119
1,0,0,119
2,0,0,119
3,0,0,119
4,0,1,120
0,1,0,120
5,1,0,120
6,1,0,120
7,1,0,120
8,1,6,126
0,1,0,126
5,1,0,126
6,1,0,126
7,1,0,126
8,1,6,132
0,1,0,132
5,1,0,132
6,1,0,132
7,1,0,132
8,1,-2,130
0,1,0,130
5,0,0,130
0,0,0,130
1,0,0,130
