state,action,reward,total
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,6,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,6,12
0,1,0,12
5,1,0,12
6,1,0,12
7,1,0,12
8,1,6,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,-2,16
0,1,0,16
5,0,0,16
0,0,0,16
1,0,0,16
2,0,0,16
3,0,0,16
4,0,1,17
0,0,0,17
1,0,0,17
2,0,0,17
3,0,0,17
4,0,1,18
0,0,0,18
1,0,0,18
2,0,0,18
3,0,0,18
4,0,1,19
0,0,0,19
1,0,0,19
2,0,0,19
3,0,0,19
4,0,1,20
0,0,0,20
1,0,0,20
2,0,0,20
3,0,0,20
4,0,1,21
0,1,0,21
5,1,0,21
6,1,0,21
7,1,0,21
8,1,6,27
0,1,0,27
5,1,0,27
6,1,0,27
7,1,0,27
8,1,-2,25
0,1,0,25
5,1,0,25
6,0,0,25
0,0,0,25
1,0,0,25
2,0,0,25
3,0,0,25
4,0,1,26
0,0,0,26
1,1,0,26
2,1,0,26
3,1,0,26
4,1,1,27
0,1,0,27
5,1,0,27
6,1,0,27
7,1,0,27
8,1,6,33
0,1,0,33
5,1,0,33
6,1,0,33
7,1,0,33
8,1,-2,31
0,1,0,31
5,0,0,31
0,0,0,31
1,0,0,31
2,0,0,31
3,0,0,31
4,0,1,32
0,0,0,32
1,0,0,32
2,0,0,32
3,0,0,32
4,0,1,33
0,0,0,33
1,0,0,33
2,0,0,33
3,0,0,33
4,0,1,34
0,0,0,34
1,0,0,34
2,0,0,34
3,0,0,34
4,0,1,35
0,0,0,35
1,0,0,35
2,0,0,35
3,0,0,35
4,0,1,36
0,0,0,36
1,0,0,36
2,0,0,36
3,0,0,36
4,0,1,37
0,0,0,37
1,1,0,37
2,1,0,37
3,1,0,37
4,1,1,38
0,1,0,38
5,1,0,38
6,1,0,38
7,1,0,38
8,1,-2,36
0,1,0,36
5,0,0,36
0,0,0,36
1,0,0,36
2,0,0,36
3,0,0,36
4,0,1,37
0,0,0,37
1,0,0,37
2,0,0,37
3,0,0,37
4,0,1,38
0,0,0,38
1,0,0,38
2,0,0,38
3,0,0,38
4,0,1,39
0,0,0,39
1,1,0,39
2,1,0,39
3,1,0,39
4,1,1,40
0,1,0,40
5,1,0,40
6,1,0,40
7,1,0,40
8,1,-2,38
0,0,0,38
1,0,0,38
2,0,0,38
3,0,0,38
4,0,1,39
0,0,0,39
1,0,0,39
2,0,0,39
3,0,0,39
4,0,1,40
0,0,0,40
1,0,0,40
2,0,0,40
3,0,0,40
4,0,1,41
0,0,0,41
1,0,0,41
2,0,0,41
3,0,0,41
4,0,1,42
0,0,0,42
1,0,0,42
2,0,0,42
3,0,0,42
4,0,1,43
0,0,0,43
1,0,0,43
2,0,0,43
3,0,0,43
4,0,1,44
0,0,0,44
1,0,0,44
2,0,0,44
3,0,0,44
4,0,1,45
0,0,0,45
1,1,0,45
2,1,0,45
3,1,0,45
4,1,1,46
0,1,0,46
5,1,0,46
6,1,0,46
7,1,0,46
8,1,6,52
0,1,0,52
5,1,0,52
6,1,0,52
7,1,0,52
8,1,-2,50
0,1,0,50
5,0,0,50
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,1,51
0,0,0,51
1,0,0,51
2,0,0,51
3,0,0,51
4,0,1,52
0,0,0,52
1,0,0,52
2,0,0,52
3,0,0,52
4,0,1,53
0,0,0,53
1,0,0,53
2,0,0,53
3,0,0,53
4,0,1,54
0,0,0,54
1,0,0,54
2,0,0,54
3,0,0,54
4,0,1,55
0,0,0,55
1,0,0,55
2,0,0,55
3,0,0,55
4,0,1,56
0,0,0,56
1,0,0,56
2,0,0,56
3,0,0,56
4,0,1,57
0,0,0,57
1,1,0,57
2,1,0,57
3,1,0,57
4,1,1,58
0,1,0,58
5,1,0,58
6,1,0,58
7,1,0,58
8,1,6,64
0,1,0,64
5,1,0,64
6,1,0,64
7,1,0,64
8,1,6,70
0,1,0,70
5,1,0,70
6,1,0,70
7,1,0,70
8,1,6,76
0,1,0,76
5,1,0,76
6,1,0,76
7,1,0,76
8,1,6,82
0,1,0,82
5,1,0,82
6,1,0,82
7,1,0,82
8,1,6,88
0,1,0,88
5,1,0,88
6,1,0,88
7,1,0,88
8,1,6,94
0,1,0,94
5,1,0,94
6,1,0,94
7,1,0,94
8,1,-2,92
0,0,0,92
1,0,0,92
2,0,0,92
3,0,0,92
4,0,1,93
0,0,0,93
1,0,0,93
2,0,0,93
3,0,0,93
4,0,1,94
0,0,0,94
1,0,0,94
2,0,0,94
3,0,0,94
4,0,1,95
0,0,0,95
1,0,0,95
2,0,0,95
3,0,0,95
4,0,1,96
0,1,0,96
5,1,0,96
6,1,0,96
7,1,0,96
