state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,1,0,1
5,1,0,1
6,1,0,1
7,1,0,1
8,1,6,7
0,1,0,7
5,1,0,7
6,1,0,7
7,1,0,7
8,1,6,13
0,1,0,13
5,1,0,13
6,1,0,13
7,1,0,13
8,1,6,19
0,1,0,19
5,1,0,19
6,1,0,19
7,1,0,19
8,1,6,25
0,1,0,25
5,1,0,25
6,1,0,25
7,1,0,25
8,1,-2,23
0,1,0,23
5,0,0,23
0,0,0,23
1,0,0,23
2,0,0,23
3,0,0,23
4,0,1,24
0,0,0,24
1,0,0,24
2,0,0,24
3,0,0,24
4,0,1,25
0,0,0,25
1,0,0,25
2,0,0,25
3,0,0,25
4,0,1,26
0,0,0,26
1,0,0,26
2,0,0,26
3,0,0,26
4,0,1,27
0,0,0,27
1,0,0,27
2,0,0,27
3,0,0,27
4,0,1,28
0,0,0,28
1,1,0,28
2,1,0,28
3,1,0,28
4,1,1,29
0,1,0,29
5,1,0,29
6,1,0,29
7,1,0,29
8,1,6,35
0,1,0,35
5,1,0,35
6,1,0,35
7,1,0,35
8,1,6,41
0,1,0,41
5,1,0,41
6,1,0,41
7,1,0,41
8,1,-2,39
0,1,0,39
5,0,0,39
0,0,0,39
1,0,0,39
2,0,0,39
3,0,0,39
4,0,1,40
0,0,0,40
1,0,0,40
2,0,0,40
3,0,0,40
4,0,1,41
0,0,0,41
1,0,0,41
2,0,0,41
3,0,0,41
4,0,1,42
0,0,0,42
1,0,0,42
2,0,0,42
3,0,0,42
4,0,1,43
0,0,0,43
1,0,0,43
2,0,0,43
3,0,0,43
4,0,1,44
0,0,0,44
1,0,0,44
2,0,0,44
3,0,0,44
4,0,1,45
0,1,0,45
5,1,0,45
6,1,0,45
7,1,0,45
8,1,-2,43
0,1,0,43
5,0,0,43
0,0,0,43
1,0,0,43
2,0,0,43
3,0,0,43
4,0,1,44
0,0,0,44
1,0,0,44
2,0,0,44
3,0,0,44
4,0,1,45
0,0,0,45
1,0,0,45
2,0,0,45
3,0,0,45
4,0,1,46
0,0,0,46
1,0,0,46
2,0,0,46
3,0,0,46
4,0,1,47
0,0,0,47
1,0,0,47
2,0,0,47
3,0,0,47
4,0,1,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,-2,46
0,0,0,46
1,0,0,46
2,0,0,46
3,0,0,46
4,0,1,47
0,0,0,47
1,0,0,47
2,0,0,47
3,0,0,47
4,0,1,48
0,0,0,48
1,0,0,48
2,0,0,48
3,0,0,48
4,0,1,49
0,0,0,49
1,0,0,49
2,0,0,49
3,0,0,49
4,0,1,50
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,1,51
0,0,0,51
1,0,0,51
2,0,0,51
3,0,0,51
4,0,1,52
0,0,0,52
1,0,0,52
2,0,0,52
3,0,0,52
4,0,1,53
0,1,0,53
5,1,0,53
6,1,0,53
7,1,0,53
8,1,-2,51
0,0,0,51
1,0,0,51
2,0,0,51
3,0,0,51
4,0,1,52
0,0,0,52
1,0,0,52
2,0,0,52
3,0,0,52
4,0,1,53
0,0,0,53
1,0,0,53
2,0,0,53
3,0,0,53
4,0,1,54
0,0,0,54
1,0,0,54
2,0,0,54
3,0,0,54
4,0,1,55
0,0,0,55
1,0,0,55
2,0,0,55
3,0,0,55
4,0,1,56
0,1,0,56
5,1,0,56
6,1,0,56
7,1,0,56
8,1,-2,54
0,0,0,54
1,0,0,54
2,0,0,54
3,1,0,54
4,1,1,55
0,1,0,55
5,1,0,55
6,1,0,55
7,1,0,55
8,1,6,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,6,67
0,1,0,67
5,1,0,67
6,1,0,67
7,1,0,67
8,1,-2,65
0,0,0,65
1,0,0,65
2,0,0,65
3,0,0,65
4,0,1,66
0,0,0,66
1,1,0,66
2,1,0,66
3,1,0,66
4,1,1,67
0,1,0,67
5,0,0,67
0,1,0,67
5,1,0,67
6,1,0,67
7,1,0,67
8,1,6,73
0,1,0,73
5,1,0,73
6,1,0,73
7,1,0,73
8,1,-2,71
0,0,0,71
1,0,0,71
2,0,0,71
3,0,0,71
4,0,1,72
0,0,0,72
1,0,0,72
2,0,0,72
3,0,0,72
4,0,1,73
0,1,0,73
5,1,0,73
6,1,0,73
7,1,0,73
8,1,6,79
0,1,0,79
5,1,0,79
6,1,0,79
7,1,0,79
8,1,-2,77
0,0,0,77
1,0,0,77
2,0,0,77
3,0,0,77
4,0,1,78
0,0,0,78
1,0,0,78
2,0,0,78
3,0,0,78
4,0,1,79
0,1,0,79
5,1,0,79
6,1,0,79
7,1,0,79
8,1,-2,77
0,1,0,77
5,1,0,77
6,0,0,77
0,0,0,77
1,0,0,77
2,0,0,77
3,1,0,77
