state,action,reward,total
1,1,2,2
1,1,2,4
1,1,2,6
1,1,2,8
1,1,2,10
1,1,2,12
1,1,2,14
1,1,2,16
1,1,2,18
1,1,2,20
1,1,2,22
1,1,2,24
1,1,2,26
1,1,0,26
2,0,0,26
3,1,2,28
1,1,2,30
1,1,2,32
1,1,2,34
1,1,2,36
1,1,2,38
1,1,2,40
1,1,2,42
1,1,2,44
1,1,2,46
1,1,2,48
1,1,2,50
1,1,2,52
1,1,0,52
2,0,0,52
3,1,2,54
1,1,2,56
1,1,2,58
1,1,2,60
1,1,2,62
1,1,0,62
2,0,0,62
3,1,2,64
1,1,2,66
1,1,2,68
1,1,2,70
1,1,2,72
1,1,2,74
1,1,2,76
1,1,2,78
1,1,2,80
1,1,2,82
1,1,2,84
1,1,2,86
1,1,2,88
1,1,2,90
1,1,2,92
1,1,2,94
1,1,2,96
1,1,0,96
2,0,0,96
3,1,0,96
4,1,0,96
5,1,2,98
1,1,0,98
2,1,2,100
1,1,2,102
1,1,2,104
1,1,2,106
1,1,2,108
1,1,2,110
1,1,2,112
1,1,2,114
1,1,2,116
1,1,2,118
1,1,2,120
1,1,2,122
1,1,2,124
1,1,2,126
1,1,2,128
1,1,2,130
1,1,0,130
2,0,2,132
1,0,2,134
1,0,0,134
2,1,2,136
1,1,2,138
1,1,2,140
1,1,0,140
2,1,2,142
1,1,2,144
1,1,2,146
1,1,0,146
2,0,0,146
3,1,2,148
1,1,0,148
2,0,0,148
3,0,2,150
1,0,0,150
2,0,0,150
3,1,2,152
1,1,2,154
1,1,2,156
1,1,0,156
2,0,2,158
1,1,2,160
1,1,0,160
2,0,0,160
3,0,0,160
4,0,0,160
5,0,10,170
5,0,10,180
5,0,10,190
5,0,10,200
5,0,2,202
1,0,0,202
2,0,0,202
3,1,2,204
1,0,0,204
2,0,0,204
3,0,2,206
1,0,2,208
1,0,2,210
1,0,2,212
1,0,0,212
2,1,2,214
1,1,2,216
1,1,2,218
1,1,0,218
2,1,2,220
1,1,2,222
1,1,2,224
1,1,2,226
1,1,0,226
2,1,2,228
1,1,0,228
2,1,2,230
1,1,0,230
2,1,2,232
1,1,2,234
1,1,0,234
2,1,2,236
1,1,2,238
1,0,0,238
2,0,2,240
1,0,0,240
2,0,0,240
3,0,2,242
1,0,0,242
2,0,0,242
3,0,0,242
4,1,2,244
1,1,0,244
2,1,2,246
1,1,2,248
1,1,0,248
2,1,2,250
1,1,2,252
1,1,0,252
2,1,2,254
1,1,2,256
1,0,0,256
2,1,2,258
1,1,2,260
1,1,2,262
1,1,2,264
1,1,2,266
1,1,0,266
2,1,2,268
1,1,2,270
1,1,2,272
1,1,2,274
1,1,2,276
1,1,0,276
2,1,2,278
1,1,2,280
1,1,0,280
2,1,2,282
1,1,2,284
1,1,2,286
1,1,2,288
1,1,2,290
1,1,2,292
1,1,2,294
1,1,2,296
1,1,2,298
1,1,2,300
1,1,0,300
2,0,0,300
3,0,0,300
4,1,2,302
1,1,0,302
2,1,2,304
1,0,0,304
2,1,2,306
1,1,2,308
1,1,2,310
1,1,2,312
1,1,2,314
1,1,2,316
1,1,2,318
1,1,2,320
1,1,0,320
2,0,2,322
1,1,0,322
2,1,2,324
1,1,2,326
1,1,2,328
1,1,2,330
1,1,2,332
1,1,2,334
1,1,0,334
2,0,0,334
3,0,2,336
1,0,2,338
1,0,0,338
2,0,0,338
3,0,0,338
4,1,2,340
1,1,0,340
2,1,2,342
1,1,2,344
1,1,2,346
1,1,2,348
1,1,2,350
1,1,0,350
2,1,2,352
1,1,2,354
1,1,2,356
1,1,2,358
1,1,2,360
1,1,0,360
2,1,2,362
1,1,2,364
1,1,2,366
1,1,2,368
1,1,0,368
2,0,0,368
3,1,0,368
4,1,0,368
5,1,2,370
1,1,0,370
2,1,0,370
3,1,0,370
4,0,0,370
5,0,10,380
5,0,10,390
5,0,10,400
5,0,10,410
5,0,10,420
5,0,10,430
5,0,10,440
5,0,2,442
1,0,0,442
2,0,2,444
1,0,0,444
2,0,0,444
3,0,0,444
4,0,0,444
5,1,10,454
5,1,2,456
1,1,0,456
2,0,0,456
3,1,2,458
1,1,2,460
1,1,2,462
1,1,2,464
1,1,2,466
1,1,2,468
1,1,0,468
2,0,2,470
1,0,2,472
1,0,0,472
2,0,0,472
3,0,0,472
4,0,0,472
5,0,10,482
5,0,10,492
5,0,10,502
5,0,10,512
5,0,10,522
5,0,10,532
5,0,2,534
1,1,0,534
2,1,2,536
1,1,2,538
1,1,2,540
1,1,2,542
1,1,2,544
1,1,2,546
1,1,0,546
2,1,2,548
1,0,0,548
2,0,0,548
3,1,0,548
4,1,2,550
1,1,0,550
2,1,2,552
1,1,2,554
1,1,2,556
1,1,2,558
1,1,2,560
1,1,2,562
1,1,0,562
2,1,2,564
