state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,0,0,1
1,1,0,1
2,1,0,1
3,1,0,1
4,1,1,2
0,1,0,2
5,1,0,2
6,1,0,2
7,1,0,2
8,1,2,4
0,1,0,4
5,1,0,4
6,1,0,4
7,0,0,4
0,1,0,4
5,1,0,4
6,1,0,4
7,1,0,4
8,1,2,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,2,8
0,1,0,8
5,1,0,8
6,1,0,8
7,0,0,8
0,0,0,8
1,0,0,8
2,0,0,8
3,0,0,8
4,0,1,9
0,0,0,9
1,0,0,9
2,0,0,9
3,0,0,9
4,0,1,10
0,0,0,10
1,0,0,10
2,0,0,10
3,0,0,10
4,1,1,11
0,1,0,11
5,1,0,11
6,1,0,11
7,1,0,11
8,1,2,13
0,1,0,13
5,1,0,13
6,1,0,13
7,0,0,13
0,0,0,13
1,0,0,13
2,0,0,13
3,0,0,13
4,0,1,14
0,0,0,14
1,0,0,14
2,1,0,14
3,1,0,14
4,1,1,15
0,1,0,15
5,0,0,15
0,1,0,15
5,1,0,15
6,1,0,15
7,1,0,15
8,1,2,17
0,1,0,17
5,0,0,17
0,1,0,17
5,0,0,17
0,0,0,17
1,0,0,17
2,0,0,17
3,0,0,17
4,0,1,18
0,0,0,18
1,0,0,18
2,0,0,18
3,0,0,18
4,0,1,19
0,0,0,19
1,0,0,19
2,0,0,19
3,0,0,19
4,0,1,20
0,0,0,20
1,0,0,20
2,0,0,20
3,1,0,20
4,1,1,21
0,1,0,21
5,1,0,21
6,1,0,21
7,1,0,21
8,1,2,23
0,1,0,23
5,1,0,23
6,1,0,23
7,1,0,23
8,1,2,25
0,1,0,25
5,0,0,25
0,1,0,25
5,1,0,25
6,1,0,25
7,1,0,25
8,1,2,27
0,1,0,27
5,1,0,27
6,1,0,27
7,1,0,27
8,1,2,29
0,1,0,29
5,1,0,29
6,1,0,29
7,1,0,29
8,1,2,31
0,1,0,31
5,1,0,31
6,1,0,31
7,1,0,31
8,1,2,33
0,1,0,33
5,1,0,33
6,0,0,33
0,0,0,33
1,0,0,33
2,0,0,33
3,0,0,33
4,0,1,34
0,0,0,34
1,1,0,34
2,0,0,34
3,0,0,34
4,0,1,35
0,0,0,35
1,1,0,35
2,1,0,35
3,1,0,35
4,1,1,36
0,1,0,36
5,0,0,36
0,1,0,36
5,0,0,36
0,1,0,36
5,1,0,36
6,1,0,36
7,1,0,36
8,1,2,38
0,1,0,38
5,0,0,38
0,0,0,38
1,0,0,38
2,0,0,38
3,0,0,38
4,0,1,39
0,0,0,39
1,0,0,39
2,0,0,39
3,0,0,39
4,0,1,40
0,0,0,40
1,1,0,40
2,1,0,40
3,1,0,40
4,1,1,41
0,1,0,41
5,1,0,41
6,1,0,41
7,1,0,41
8,1,2,43
0,0,0,43
1,1,0,43
2,1,0,43
3,1,0,43
4,1,1,44
0,1,0,44
5,1,0,44
6,1,0,44
7,1,0,44
8,1,2,46
0,1,0,46
5,1,0,46
6,1,0,46
7,1,0,46
8,1,2,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,2,50
0,0,0,50
1,0,0,50
2,0,0,50
3,0,0,50
4,0,1,51
0,0,0,51
1,0,0,51
2,0,0,51
3,0,0,51
4,0,1,52
0,0,0,52
1,0,0,52
2,0,0,52
3,0,0,52
4,0,1,53
0,1,0,53
5,0,0,53
0,0,0,53
1,0,0,53
2,0,0,53
3,0,0,53
4,0,1,54
0,0,0,54
1,0,0,54
2,0,0,54
3,0,0,54
4,0,1,55
0,0,0,55
1,0,0,55
2,1,0,55
3,0,0,55
4,1,1,56
0,1,0,56
5,1,0,56
6,1,0,56
7,1,0,56
8,1,2,58
0,1,0,58
5,1,0,58
6,1,0,58
7,1,0,58
8,1,2,60
0,1,0,60
5,0,0,60
0,1,0,60
5,1,0,60
6,1,0,60
7,1,0,60
8,1,2,62
0,1,0,62
5,1,0,62
6,1,0,62
7,1,0,62
8,1,2,64
0,1,0,64
5,1,0,64
6,0,0,64
0,0,0,64
1,0,0,64
2,0,0,64
3,0,0,64
4,0,1,65
0,0,0,65
1,0,0,65
2,0,0,65
3,0,0,65
4,0,1,66
0,0,0,66
1,1,0,66
2,1,0,66
3,1,0,66
4,1,1,67
0,1,0,67
5,1,0,67
6,1,0,67
7,1,0,67
8,1,2,69
0,1,0,69
5,0,0,69
0,0,0,69
1,0,0,69
2,0,0,69
3,0,0,69
4,0,1,70
0,0,0,70
1,0,0,70
2,0,0,70
3,0,0,70
4,0,1,71
0,0,0,71
1,0,0,71
2,0,0,71
3,0,0,71
4,0,1,72
0,0,0,72
1,1,0,72
2,1,0,72
3,1,0,72
4,1,1,73
0,1,0,73
5,1,0,73
