state,action,reward,total
1,0,2,2
1,1,2,4
1,0,2,6
1,0,0,6
2,1,2,8
1,1,2,10
1,0,0,10
2,1,2,12
1,1,2,14
1,1,0,14
2,0,0,14
3,0,0,14
4,0,2,16
1,0,0,16
2,1,2,18
1,1,2,20
1,1,2,22
1,1,2,24
1,1,2,26
1,1,0,26
2,0,0,26
3,1,2,28
1,1,2,30
1,1,2,32
1,1,2,34
1,1,2,36
1,1,2,38
1,1,2,40
1,1,2,42
1,1,0,42
2,0,2,44
1,0,0,44
2,1,2,46
1,1,2,48
1,1,2,50
1,1,2,52
1,1,2,54
1,1,2,56
1,1,2,58
1,1,2,60
1,1,0,60
2,0,0,60
3,0,0,60
4,1,2,62
1,1,2,64
1,1,2,66
1,1,0,66
2,0,0,66
3,1,0,66
4,1,2,68
1,1,2,70
1,1,0,70
2,0,0,70
3,1,2,72
1,1,2,74
1,1,2,76
1,1,2,78
1,1,2,80
1,1,2,82
1,1,2,84
1,1,2,86
1,1,2,88
1,1,2,90
1,1,2,92
1,1,2,94
1,1,2,96
1,1,0,96
2,0,0,96
3,1,2,98
1,1,2,100
1,1,2,102
1,1,2,104
1,1,2,106
1,1,2,108
1,1,2,110
1,1,2,112
1,1,2,114
1,1,0,114
2,0,0,114
3,1,2,116
1,1,2,118
1,1,2,120
1,1,2,122
1,1,2,124
1,1,0,124
2,0,0,124
3,1,0,124
4,1,0,124
5,0,10,134
5,0,10,144
5,0,10,154
5,0,2,156
1,1,2,158
1,1,2,160
1,1,0,160
2,0,0,160
3,0,0,160
4,0,0,160
5,1,2,162
1,1,2,164
1,1,2,166
1,1,0,166
2,0,2,168
1,0,0,168
2,1,0,168
3,1,2,170
1,1,0,170
2,0,0,170
3,0,0,170
4,1,2,172
1,1,0,172
2,0,0,172
3,1,0,172
4,1,2,174
1,1,2,176
1,1,2,178
1,1,0,178
2,0,0,178
3,1,2,180
1,1,0,180
2,0,0,180
3,1,2,182
1,1,2,184
1,1,2,186
1,1,2,188
1,1,2,190
1,1,0,190
2,0,2,192
1,0,0,192
2,1,2,194
1,1,0,194
2,0,0,194
3,1,2,196
1,1,2,198
1,1,2,200
1,1,2,202
1,1,2,204
1,1,2,206
1,1,0,206
2,0,0,206
3,1,2,208
1,1,2,210
1,1,2,212
1,1,2,214
1,1,0,214
2,0,0,214
3,1,2,216
1,1,2,218
1,1,0,218
2,0,0,218
3,1,2,220
1,1,2,222
1,1,2,224
1,1,2,226
1,1,2,228
1,1,0,228
2,1,2,230
1,1,2,232
1,1,2,234
1,1,2,236
1,1,2,238
1,1,2,240
1,1,2,242
1,1,2,244
1,1,2,246
1,1,2,248
1,1,2,250
1,1,2,252
1,1,2,254
1,1,0,254
2,0,2,256
1,1,2,258
1,0,0,258
2,1,2,260
1,1,2,262
1,1,2,264
1,1,0,264
2,0,0,264
3,1,0,264
4,1,2,266
1,1,2,268
1,1,0,268
2,0,2,270
1,0,0,270
2,1,2,272
1,1,0,272
2,1,2,274
1,1,0,274
2,1,0,274
3,0,0,274
4,0,0,274
5,0,10,284
5,0,10,294
5,0,10,304
5,0,10,314
5,0,10,324
5,0,10,334
5,0,10,344
5,0,10,354
5,0,10,364
5,0,10,374
5,0,2,376
1,0,0,376
2,1,0,376
3,1,0,376
4,0,0,376
5,0,10,386
5,0,10,396
5,0,10,406
5,0,10,416
5,0,10,426
5,0,10,436
5,0,10,446
5,0,2,448
1,1,2,450
1,0,0,450
2,0,0,450
3,0,0,450
4,1,2,452
1,1,0,452
2,0,2,454
1,0,0,454
2,1,2,456
1,1,2,458
1,1,2,460
1,1,0,460
2,0,0,460
3,1,2,462
1,1,2,464
1,1,2,466
1,1,2,468
1,1,2,470
1,1,2,472
1,1,2,474
1,1,2,476
1,1,0,476
2,1,0,476
3,0,0,476
4,1,0,476
5,1,2,478
1,1,2,480
1,1,2,482
1,1,0,482
2,0,0,482
3,1,2,484
1,1,0,484
2,0,0,484
3,0,0,484
4,0,0,484
5,0,10,494
5,0,2,496
1,0,2,498
1,0,0,498
2,1,2,500
1,1,2,502
1,1,2,504
1,1,2,506
1,1,2,508
1,1,2,510
1,1,2,512
1,1,2,514
1,1,2,516
1,1,2,518
1,1,2,520
1,1,2,522
1,1,2,524
1,1,0,524
2,0,2,526
1,0,2,528
1,0,0,528
2,1,0,528
3,1,0,528
4,1,2,530
1,1,2,532
1,1,2,534
1,1,2,536
1,1,2,538
1,1,2,540
1,1,0,540
2,0,0,540
3,1,2,542
1,1,0,542
2,1,2,544
1,0,2,546
1,0,0,546
2,1,2,548
1,1,2,550
1,1,0,550
2,1,2,552
1,1,2,554
1,1,2,556
1,1,2,558
1,1,0,558
2,0,2,560
1,0,0,560
2,0,0,560
3,0,0,560
4,0,0,560
5,0,10,570
5,0,10,580
