state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,1,0,1
5,1,0,1
6,1,0,1
7,1,0,1
8,1,-2,-1
0,0,0,-1
1,0,0,-1
2,0,0,-1
3,0,0,-1
4,0,1,0
0,1,0,0
5,0,0,0
0,1,0,0
5,0,0,0
0,1,0,0
5,1,0,0
6,1,0,0
7,0,0,0
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,0,-2,-2
0,1,0,-2
5,1,0,-2
6,1,0,-2
7,1,0,-2
8,0,6,4
0,1,0,4
5,1,0,4
6,1,0,4
7,1,0,4
8,1,-2,2
0,1,0,2
5,1,0,2
6,1,0,2
7,1,0,2
8,1,6,8
0,1,0,8
5,1,0,8
6,1,0,8
7,1,0,8
8,1,-2,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,-2,4
0,1,0,4
5,1,0,4
6,1,0,4
7,1,0,4
8,1,-2,2
0,1,0,2
5,1,0,2
6,1,0,2
7,1,0,2
8,1,6,8
0,1,0,8
5,1,0,8
6,1,0,8
7,1,0,8
8,1,6,14
0,1,0,14
5,1,0,14
6,1,0,14
7,1,0,14
8,1,-2,12
0,1,0,12
5,1,0,12
6,1,0,12
7,1,0,12
8,1,-2,10
0,1,0,10
5,1,0,10
6,1,0,10
7,1,0,10
8,1,6,16
0,1,0,16
5,1,0,16
6,1,0,16
7,1,0,16
8,1,6,22
0,1,0,22
5,1,0,22
6,1,0,22
7,1,0,22
8,1,-2,20
0,0,0,20
1,0,0,20
2,0,0,20
3,0,0,20
4,0,1,21
0,0,0,21
1,0,0,21
2,0,0,21
3,0,0,21
4,0,1,22
0,0,0,22
1,0,0,22
2,0,0,22
3,0,0,22
4,0,1,23
0,0,0,23
1,0,0,23
2,0,0,23
3,0,0,23
4,0,1,24
0,0,0,24
1,0,0,24
2,0,0,24
3,0,0,24
4,0,1,25
0,0,0,25
1,0,0,25
2,0,0,25
3,0,0,25
4,0,1,26
0,0,0,26
1,0,0,26
2,0,0,26
3,0,0,26
4,0,1,27
0,0,0,27
1,1,0,27
2,1,0,27
3,1,0,27
4,1,1,28
0,1,0,28
5,1,0,28
6,1,0,28
7,1,0,28
8,1,6,34
0,1,0,34
5,1,0,34
6,1,0,34
7,1,0,34
8,1,6,40
0,0,0,40
1,0,0,40
2,0,0,40
3,0,0,40
4,0,1,41
0,1,0,41
5,1,0,41
6,1,0,41
7,1,0,41
8,1,-2,39
0,1,0,39
5,1,0,39
6,1,0,39
7,1,0,39
8,1,6,45
0,1,0,45
5,1,0,45
6,1,0,45
7,1,0,45
8,1,6,51
0,1,0,51
5,1,0,51
6,1,0,51
7,1,0,51
8,1,6,57
0,1,0,57
5,1,0,57
6,1,0,57
7,1,0,57
8,1,-2,55
0,1,0,55
5,1,0,55
6,1,0,55
7,1,0,55
8,1,-2,53
0,1,0,53
5,1,0,53
6,1,0,53
7,1,0,53
8,1,6,59
0,1,0,59
5,1,0,59
6,1,0,59
7,1,0,59
8,1,-2,57
0,1,0,57
5,1,0,57
6,1,0,57
7,1,0,57
8,1,6,63
0,1,0,63
5,1,0,63
6,1,0,63
7,1,0,63
8,1,-2,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,-2,59
0,1,0,59
5,1,0,59
6,1,0,59
7,1,0,59
8,1,6,65
0,1,0,65
5,1,0,65
6,1,0,65
7,1,0,65
8,1,6,71
0,1,0,71
5,1,0,71
6,1,0,71
7,1,0,71
8,1,-2,69
0,1,0,69
5,1,0,69
6,1,0,69
7,1,0,69
8,1,-2,67
0,1,0,67
5,1,0,67
6,1,0,67
7,1,0,67
8,1,-2,65
0,1,0,65
5,1,0,65
6,1,0,65
7,1,0,65
8,1,6,71
0,1,0,71
5,1,0,71
6,1,0,71
7,1,0,71
8,1,-2,69
0,1,0,69
5,1,0,69
6,1,0,69
7,1,0,69
8,1,6,75
0,1,0,75
5,1,0,75
6,1,0,75
7,1,0,75
8,1,6,81
0,1,0,81
5,1,0,81
6,1,0,81
7,1,0,81
8,1,-2,79
0,1,0,79
5,1,0,79
6,1,0,79
7,1,0,79
8,1,-2,77
0,1,0,77
5,1,0,77
6,1,0,77
7,1,0,77
8,1,6,83
0,1,0,83
5,1,0,83
6,1,0,83
7,1,0,83
8,1,-2,81
0,1,0,81
5,1,0,81
6,1,0,81
7,1,0,81
8,1,6,87
0,1,0,87
5,1,0,87
6,1,0,87
7,1,0,87
8,1,6,93
0,1,0,93
5,1,0,93
6,1,0,93
7,1,0,93
8,1,6,99
0,1,0,99
5,1,0,99
6,1,0,99
7,1,0,99
8,1,6,105
0,1,0,105
5,1,0,105
6,1,0,105
7,1,0,105
8,1,-2,103
0,1,0,103
5,1,0,103
6,1,0,103
7,1,0,103
8,1,-2,101
0,1,0,101
5,1,0,101
