state,action,reward,total
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,6,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,-2,4
0,1,0,4
5,1,0,4
6,1,0,4
7,1,0,4
8,1,-2,2
0,1,0,2
5,1,0,2
6,1,0,2
7,1,0,2
8,1,6,8
0,1,0,8
5,1,0,8
6,1,0,8
7,1,0,8
8,1,6,14
0,1,0,14
5,1,0,14
6,1,0,14
7,1,0,14
8,1,-2,12
0,1,0,12
5,1,0,12
6,1,0,12
7,1,0,12
8,1,-2,10
0,1,0,10
5,1,0,10
6,1,0,10
7,1,0,10
8,1,6,16
0,1,0,16
5,1,0,16
6,1,0,16
7,1,0,16
8,1,-2,14
0,1,0,14
5,1,0,14
6,1,0,14
7,1,0,14
8,1,-2,12
0,1,0,12
5,1,0,12
6,1,0,12
7,1,0,12
8,1,6,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,6,24
0,1,0,24
5,1,0,24
6,1,0,24
7,1,0,24
8,1,-2,22
0,1,0,22
5,1,0,22
6,1,0,22
7,1,0,22
8,1,-2,20
0,1,0,20
5,1,0,20
6,1,0,20
7,1,0,20
8,1,-2,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,6,24
0,1,0,24
5,1,0,24
6,1,0,24
7,1,0,24
8,1,6,30
0,1,0,30
5,1,0,30
6,1,0,30
7,1,0,30
8,1,6,36
0,1,0,36
5,1,0,36
6,1,0,36
7,1,0,36
8,1,-2,34
0,1,0,34
5,1,0,34
6,1,0,34
7,1,0,34
8,1,-2,32
0,1,0,32
5,1,0,32
6,1,0,32
7,1,0,32
8,1,-2,30
0,1,0,30
5,1,0,30
6,1,0,30
7,1,0,30
8,1,-2,28
0,1,0,28
5,1,0,28
6,1,0,28
7,1,0,28
8,1,6,34
0,1,0,34
5,1,0,34
6,1,0,34
7,1,0,34
8,1,-2,32
0,1,0,32
5,1,0,32
6,1,0,32
7,1,0,32
8,1,6,38
0,1,0,38
5,1,0,38
6,1,0,38
7,1,0,38
8,1,6,44
0,1,0,44
5,1,0,44
6,1,0,44
7,1,0,44
8,1,-2,42
0,1,0,42
5,1,0,42
6,1,0,42
7,1,0,42
8,1,6,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,6,54
0,1,0,54
5,1,0,54
6,1,0,54
7,1,0,54
8,1,-2,52
0,1,0,52
5,1,0,52
6,1,0,52
7,1,0,52
8,1,-2,50
0,1,0,50
5,1,0,50
6,1,0,50
7,1,0,50
8,1,-2,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,-2,46
0,1,0,46
5,1,0,46
6,1,0,46
7,1,0,46
8,1,6,52
0,1,0,52
5,1,0,52
6,1,0,52
7,1,0,52
8,1,6,58
0,1,0,58
5,1,0,58
6,1,0,58
7,1,0,58
8,1,6,64
0,1,0,64
5,1,0,64
6,1,0,64
7,1,0,64
8,1,6,70
0,1,0,70
5,1,0,70
6,1,0,70
7,1,0,70
8,1,-2,68
0,1,0,68
5,1,0,68
6,1,0,68
7,1,0,68
8,1,-2,66
0,1,0,66
5,1,0,66
6,1,0,66
7,1,0,66
8,1,6,72
0,1,0,72
5,1,0,72
6,1,0,72
7,1,0,72
8,1,6,78
0,1,0,78
5,1,0,78
6,1,0,78
7,1,0,78
8,1,-2,76
0,1,0,76
5,1,0,76
6,1,0,76
7,1,0,76
8,1,6,82
0,1,0,82
5,1,0,82
6,1,0,82
7,1,0,82
8,1,6,88
0,1,0,88
5,1,0,88
6,1,0,88
7,1,0,88
8,1,6,94
0,1,0,94
5,1,0,94
6,1,0,94
7,1,0,94
8,1,6,100
0,1,0,100
5,1,0,100
6,1,0,100
7,1,0,100
8,1,6,106
0,1,0,106
5,1,0,106
6,1,0,106
7,1,0,106
8,1,6,112
0,1,0,112
5,1,0,112
6,1,0,112
7,1,0,112
8,1,-2,110
0,1,0,110
5,1,0,110
6,1,0,110
7,1,0,110
8,1,-2,108
0,1,0,108
5,1,0,108
6,1,0,108
7,1,0,108
8,1,6,114
0,1,0,114
5,1,0,114
6,1,0,114
7,1,0,114
8,1,6,120
0,1,0,120
5,1,0,120
6,1,0,120
7,1,0,120
8,1,-2,118
0,1,0,118
5,1,0,118
6,1,0,118
7,1,0,118
8,1,-2,116
0,1,0,116
5,1,0,116
6,1,0,116
7,1,0,116
8,1,-2,114
0,1,0,114
5,1,0,114
6,1,0,114
7,1,0,114
8,1,6,120
0,1,0,120
5,1,0,120
6,1,0,120
7,1,0,120
8,1,6,126
0,1,0,126
5,1,0,126
6,1,0,126
7,1,0,126
8,1,-2,124
0,1,0,124
5,1,0,124
6,1,0,124
7,1,0,124
8,1,-2,122
0,1,0,122
5,1,0,122
6,1,0,122
7,1,0,122
8,1,6,128
