state,action,reward,total
1,1,2,2
1,1,2,4
1,1,0,4
2,0,0,4
3,0,2,6
1,1,2,8
1,1,2,10
1,1,2,12
1,1,2,14
1,1,2,16
1,1,2,18
1,1,0,18
2,0,0,18
3,0,0,18
4,0,0,18
5,0,10,28
5,0,2,30
1,1,2,32
1,1,0,32
2,0,2,34
1,0,0,34
2,1,2,36
1,1,2,38
1,1,2,40
1,1,0,40
2,0,2,42
1,1,0,42
2,0,0,42
3,0,0,42
4,0,0,42
5,0,10,52
5,0,10,62
5,0,10,72
5,0,10,82
5,0,10,92
5,0,2,94
1,1,0,94
2,0,2,96
1,1,2,98
1,1,2,100
1,1,2,102
1,1,2,104
1,1,2,106
1,1,2,108
1,1,2,110
1,1,0,110
2,0,0,110
3,0,0,110
4,0,2,112
1,1,2,114
1,1,0,114
2,0,0,114
3,0,0,114
4,0,0,114
5,0,10,124
5,0,10,134
5,0,10,144
5,0,10,154
5,0,10,164
5,0,10,174
5,0,10,184
5,0,10,194
5,0,10,204
5,0,2,206
1,1,2,208
1,1,2,210
1,1,0,210
2,0,0,210
3,0,0,210
4,0,0,210
5,0,10,220
5,0,10,230
5,0,10,240
5,0,2,242
1,1,0,242
2,1,2,244
1,1,2,246
1,1,2,248
1,1,2,250
1,1,2,252
1,1,2,254
1,1,2,256
1,1,2,258
1,1,2,260
1,1,2,262
1,1,2,264
1,1,2,266
1,1,2,268
1,1,2,270
1,1,2,272
1,1,2,274
1,1,2,276
1,1,2,278
1,1,2,280
1,1,0,280
2,0,0,280
3,0,2,282
1,1,2,284
1,1,2,286
1,1,2,288
1,1,2,290
1,1,0,290
2,0,2,292
1,0,2,294
1,1,2,296
1,1,2,298
1,1,0,298
2,0,2,300
1,1,0,300
2,0,0,300
3,0,0,300
4,0,0,300
5,0,2,302
1,1,2,304
1,1,2,306
1,1,2,308
1,1,2,310
1,1,2,312
1,1,2,314
1,1,2,316
1,1,2,318
1,1,2,320
1,1,2,322
1,1,2,324
1,1,0,324
2,0,0,324
3,0,0,324
4,0,0,324
5,0,10,334
5,0,10,344
5,0,10,354
5,0,10,364
5,0,10,374
5,0,10,384
5,0,10,394
5,0,10,404
5,0,10,414
5,0,10,424
5,0,10,434
5,0,10,444
5,0,2,446
1,1,2,448
1,1,2,450
1,1,2,452
1,1,2,454
1,1,0,454
2,0,0,454
3,0,2,456
1,1,2,458
1,1,2,460
1,1,2,462
1,1,2,464
1,1,2,466
1,1,2,468
1,1,2,470
1,1,2,472
1,1,2,474
1,1,2,476
1,1,2,478
1,1,2,480
1,1,2,482
1,1,0,482
2,0,0,482
3,0,2,484
1,1,0,484
2,0,0,484
3,0,0,484
4,0,2,486
1,1,2,488
1,1,2,490
1,1,2,492
1,1,2,494
1,1,0,494
2,0,0,494
3,0,0,494
4,0,0,494
5,0,10,504
5,0,10,514
5,0,2,516
1,1,2,518
1,1,2,520
1,1,2,522
1,1,2,524
1,1,2,526
1,1,2,528
1,1,2,530
1,1,2,532
1,1,2,534
1,1,0,534
2,0,0,534
3,0,0,534
4,0,0,534
5,0,10,544
5,0,10,554
5,0,10,564
5,0,10,574
5,0,10,584
5,0,10,594
5,0,10,604
5,0,10,614
5,0,10,624
5,0,10,634
5,0,10,644
5,0,10,654
5,0,10,664
5,0,10,674
5,0,10,684
5,0,10,694
5,0,2,696
1,1,2,698
1,1,2,700
1,1,0,700
2,0,0,700
3,0,0,700
4,0,0,700
5,0,10,710
5,0,2,712
1,1,2,714
1,1,2,716
1,1,0,716
2,0,0,716
3,0,0,716
4,0,2,718
1,1,2,720
1,1,2,722
1,1,0,722
2,0,0,722
3,0,0,722
4,0,0,722
5,0,2,724
1,1,0,724
2,0,0,724
3,0,0,724
4,0,2,726
1,1,2,728
1,1,2,730
1,1,2,732
1,1,0,732
2,0,0,732
3,0,0,732
4,0,0,732
5,0,10,742
5,0,10,752
5,0,10,762
5,0,10,772
5,0,10,782
5,0,10,792
5,0,2,794
1,1,2,796
1,1,2,798
1,1,2,800
1,1,2,802
1,1,2,804
1,1,0,804
2,0,0,804
3,0,0,804
4,0,0,804
5,0,2,806
1,1,2,808
1,1,0,808
2,0,0,808
3,0,0,808
4,0,0,808
5,0,10,818
5,0,2,820
1,1,2,822
1,1,2,824
1,1,2,826
1,1,2,828
1,1,2,830
1,1,2,832
1,1,2,834
1,1,2,836
1,1,2,838
1,1,2,840
1,1,0,840
2,0,0,840
3,0,0,840
4,0,2,842
1,1,2,844
1,1,2,846
1,1,2,848
1,1,0,848
2,0,0,848
3,0,2,850
1,1,2,852
1,1,2,854
1,1,2,856
1,1,2,858
1,1,2,860
1,1,2,862
1,1,0,862
2,0,0,862
3,0,0,862
4,0,0,862
5,0,10,872
5,0,10,882
5,0,10,892
5,0,10,902
5,0,10,912
