state,action,reward,total
1,1,2,2
1,1,0,2
2,0,2,4
1,1,2,6
1,1,2,8
1,1,2,10
1,1,2,12
1,1,2,14
1,1,2,16
1,1,2,18
1,1,2,20
1,1,2,22
1,1,2,24
1,1,2,26
1,1,2,28
1,1,2,30
1,1,2,32
1,1,2,34
1,1,2,36
1,1,2,38
1,1,2,40
1,1,2,42
1,1,2,44
1,1,2,46
1,1,2,48
1,1,2,50
1,1,2,52
1,1,2,54
1,1,2,56
1,1,2,58
1,1,2,60
1,1,2,62
1,1,0,62
2,0,0,62
3,0,0,62
4,0,0,62
5,0,10,72
5,0,2,74
1,1,2,76
1,1,2,78
1,1,2,80
1,1,0,80
2,0,0,80
3,0,0,80
4,0,0,80
5,0,10,90
5,0,10,100
5,0,10,110
5,0,10,120
5,0,10,130
5,0,10,140
5,0,10,150
5,0,10,160
5,0,10,170
5,0,10,180
5,0,10,190
5,0,10,200
5,0,10,210
5,0,10,220
5,0,2,222
1,1,2,224
1,1,2,226
1,1,2,228
1,1,2,230
1,1,2,232
1,1,2,234
1,1,2,236
1,1,2,238
1,1,2,240
1,1,2,242
1,1,2,244
1,1,2,246
1,1,2,248
1,1,2,250
1,1,2,252
1,1,2,254
1,1,2,256
1,1,2,258
1,1,2,260
1,1,2,262
1,1,2,264
1,1,0,264
2,0,0,264
3,0,0,264
4,0,0,264
5,0,10,274
5,0,10,284
5,0,10,294
5,0,10,304
5,0,10,314
5,0,10,324
5,0,2,326
1,1,2,328
1,1,2,330
1,1,2,332
1,1,2,334
1,1,2,336
1,1,2,338
1,1,2,340
1,1,2,342
1,1,2,344
1,1,2,346
1,1,2,348
1,1,0,348
2,0,0,348
3,0,0,348
4,0,0,348
5,0,2,350
1,1,2,352
1,1,0,352
2,0,0,352
3,0,0,352
4,0,0,352
5,0,2,354
1,1,0,354
2,0,0,354
3,0,0,354
4,0,0,354
5,0,10,364
5,0,10,374
5,0,10,384
5,0,2,386
1,1,2,388
1,1,2,390
1,1,2,392
1,1,2,394
1,1,2,396
1,1,2,398
1,1,2,400
1,1,2,402
1,1,2,404
1,1,0,404
2,0,0,404
3,0,2,406
1,1,2,408
1,1,0,408
2,0,2,410
1,1,2,412
1,1,2,414
1,1,0,414
2,0,0,414
3,0,0,414
4,0,0,414
5,0,10,424
5,0,2,426
1,1,0,426
2,0,0,426
3,0,2,428
1,1,0,428
2,0,0,428
3,0,0,428
4,0,0,428
5,0,10,438
5,0,2,440
1,1,2,442
1,1,2,444
1,1,0,444
2,0,0,444
3,0,0,444
4,0,0,444
5,0,10,454
5,0,10,464
5,0,2,466
1,1,2,468
1,1,2,470
1,1,2,472
1,1,2,474
1,1,2,476
1,1,2,478
1,1,2,480
1,1,2,482
1,1,2,484
1,1,2,486
1,1,2,488
1,1,2,490
1,1,2,492
1,1,2,494
1,1,2,496
1,1,2,498
1,1,2,500
1,1,0,500
2,0,0,500
3,0,0,500
4,0,2,502
1,1,2,504
1,1,2,506
1,1,2,508
1,1,2,510
1,1,0,510
2,0,0,510
3,0,2,512
1,1,0,512
2,0,0,512
3,0,2,514
1,1,0,514
2,0,2,516
1,1,2,518
1,1,0,518
2,0,2,520
1,1,2,522
1,1,2,524
1,1,0,524
2,0,0,524
3,0,2,526
1,1,2,528
1,1,0,528
2,0,0,528
3,0,2,530
1,1,0,530
2,0,0,530
3,0,0,530
4,0,0,530
5,0,10,540
5,0,10,550
5,0,10,560
5,0,10,570
5,0,10,580
5,0,2,582
1,1,2,584
1,1,2,586
1,1,2,588
1,1,2,590
1,1,0,590
2,0,0,590
3,0,0,590
4,0,0,590
5,0,10,600
5,0,2,602
1,1,2,604
1,1,0,604
2,0,0,604
3,0,2,606
1,1,2,608
1,1,2,610
1,1,2,612
1,1,2,614
1,1,2,616
1,1,2,618
1,1,2,620
1,1,2,622
1,1,0,622
2,0,0,622
3,0,0,622
4,0,0,622
5,0,10,632
5,0,10,642
5,0,10,652
5,0,10,662
5,0,10,672
5,0,2,674
1,1,2,676
1,1,2,678
1,1,2,680
1,1,2,682
1,1,2,684
1,1,2,686
1,1,2,688
1,1,2,690
1,1,2,692
1,1,2,694
1,1,0,694
2,0,2,696
1,1,2,698
1,1,2,700
1,1,2,702
1,1,2,704
1,1,0,704
2,0,0,704
3,0,0,704
4,0,0,704
5,0,10,714
5,0,10,724
5,0,10,734
5,0,10,744
5,0,10,754
5,0,10,764
5,0,2,766
1,1,2,768
1,1,2,770
1,1,2,772
1,1,2,774
1,1,2,776
1,1,0,776
2,0,0,776
3,0,2,778
1,1,2,780
1,1,2,782
1,1,2,784
1,1,2,786
1,1,2,788
1,1,0,788
2,0,0,788
3,0,0,788
4,0,0,788
5,0,10,798
5,0,10,808
5,0,2,810
1,1,2,812
1,1,2,814
1,1,2,816
