state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,0,0,1
1,0,0,1
2,0,0,1
3,0,0,1
4,0,1,2
0,0,0,2
1,0,0,2
2,0,0,2
3,0,0,2
4,0,1,3
0,0,0,3
1,0,0,3
2,0,0,3
3,0,0,3
4,0,1,4
0,0,0,4
1,0,0,4
2,0,0,4
3,0,0,4
4,0,1,5
0,0,0,5
1,0,0,5
2,0,0,5
3,0,0,5
4,0,1,6
0,0,0,6
1,0,0,6
2,0,0,6
3,0,0,6
4,0,1,7
0,0,0,7
1,0,0,7
2,0,0,7
3,0,0,7
4,0,1,8
0,0,0,8
1,0,0,8
2,0,0,8
3,0,0,8
4,0,1,9
0,0,0,9
1,0,0,9
2,0,0,9
3,0,0,9
4,0,1,10
0,0,0,10
1,0,0,10
2,0,0,10
3,0,0,10
4,0,1,11
0,0,0,11
1,0,0,11
2,0,0,11
3,0,0,11
4,0,1,12
0,0,0,12
1,0,0,12
2,0,0,12
3,0,0,12
4,0,1,13
0,0,0,13
1,0,0,13
2,0,0,13
3,0,0,13
4,0,1,14
0,0,0,14
1,0,0,14
2,0,0,14
3,0,0,14
4,0,1,15
0,0,0,15
1,0,0,15
2,0,0,15
3,0,0,15
4,0,1,16
0,0,0,16
1,0,0,16
2,0,0,16
3,0,0,16
4,0,1,17
0,0,0,17
1,0,0,17
2,0,0,17
3,0,0,17
4,0,1,18
0,0,0,18
1,0,0,18
2,0,0,18
3,0,0,18
4,0,1,19
0,0,0,19
1,0,0,19
2,0,0,19
3,0,0,19
4,0,1,20
0,0,0,20
1,0,0,20
2,0,0,20
3,0,0,20
4,0,1,21
0,0,0,21
1,0,0,21
2,0,0,21
3,0,0,21
4,0,1,22
0,0,0,22
1,0,0,22
2,0,0,22
3,0,0,22
4,0,1,23
0,0,0,23
1,0,0,23
2,0,0,23
3,0,0,23
4,0,1,24
0,0,0,24
1,0,0,24
2,0,0,24
3,0,0,24
4,0,1,25
0,0,0,25
1,0,0,25
2,0,0,25
3,0,0,25
4,0,1,26
0,0,0,26
1,0,0,26
2,0,0,26
3,0,0,26
4,0,1,27
0,0,0,27
1,0,0,27
2,0,0,27
3,0,0,27
4,0,1,28
0,0,0,28
1,0,0,28
2,0,0,28
3,0,0,28
4,0,1,29
0,0,0,29
1,0,0,29
2,0,0,29
3,0,0,29
4,0,1,30
0,0,0,30
1,0,0,30
2,0,0,30
3,0,0,30
4,0,1,31
0,0,0,31
1,0,0,31
2,0,0,31
3,0,0,31
4,0,1,32
0,0,0,32
1,0,0,32
2,0,0,32
3,0,0,32
4,0,1,33
0,0,0,33
1,0,0,33
2,0,0,33
3,0,0,33
4,0,1,34
0,0,0,34
1,0,0,34
2,0,0,34
3,0,0,34
4,0,1,35
0,0,0,35
1,0,0,35
2,0,0,35
3,0,0,35
4,0,1,36
0,0,0,36
1,0,0,36
2,0,0,36
3,0,0,36
4,0,1,37
0,0,0,37
1,0,0,37
2,0,0,37
3,0,0,37
4,0,1,38
0,0,0,38
1,0,0,38
2,0,0,38
3,0,0,38
4,0,1,39
0,0,0,39
1,0,0,39
2,0,0,39
3,0,0,39
4,0,1,40
0,0,0,40
1,0,0,40
2,0,0,40
3,0,0,40
4,0,1,41
0,0,0,41
1,0,0,41
2,0,0,41
3,0,0,41
4,0,1,42
0,0,0,42
1,0,0,42
2,0,0,42
3,0,0,42
4,0,1,43
0,0,0,43
1,0,0,43
2,0,0,43
3,0,0,43
4,0,1,44
0,1,0,44
5,1,0,44
6,1,0,44
7,0,2,46
0,0,0,46
1,0,0,46
2,0,0,46
3,1,0,46
4,1,1,47
0,1,0,47
5,1,0,47
6,1,0,47
7,0,2,49
0,1,0,49
5,1,0,49
6,1,0,49
7,0,2,51
0,1,0,51
5,1,0,51
6,1,0,51
7,0,2,53
0,1,0,53
5,0,0,53
0,1,0,53
5,1,0,53
6,0,0,53
0,1,0,53
5,1,0,53
6,1,0,53
7,0,2,55
0,1,0,55
5,1,0,55
6,1,0,55
7,0,2,57
0,1,0,57
5,1,0,57
6,1,0,57
7,0,2,59
0,1,0,59
5,1,0,59
6,1,0,59
7,0,2,61
0,1,0,61
5,1,0,61
6,1,0,61
7,0,2,63
0,1,0,63
5,1,0,63
6,1,0,63
7,0,2,65
0,1,0,65
5,1,0,65
6,1,0,65
7,0,2,67
0,1,0,67
5,1,0,67
6,1,0,67
7,0,2,69
0,1,0,69
5,1,0,69
6,1,0,69
7,0,2,71
0,1,0,71
5,1,0,71
6,1,0,71
7,0,2,73
0,1,0,73
5,1,0,73
6,1,0,73
7,0,2,75
0,1,0,75
5,1,0,75
6,1,0,75
7,1,0,75
8,0,0,75
8,0,0,75
8,0,0,75
8,0,0,75
8,0,0,75
8,0,0,75
