state,action,reward,total
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,6,6
0,0,0,6
1,0,0,6
2,0,0,6
3,0,0,6
4,0,1,7
0,0,0,7
1,0,0,7
2,0,0,7
3,0,0,7
4,0,1,8
0,1,0,8
5,1,0,8
6,1,0,8
7,1,0,8
8,1,-2,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,6,12
0,1,0,12
5,1,0,12
6,1,0,12
7,1,0,12
8,1,-2,10
0,1,0,10
5,1,0,10
6,1,0,10
7,1,0,10
8,1,-2,8
0,1,0,8
5,1,0,8
6,1,0,8
7,1,0,8
8,1,-2,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,6,12
0,1,0,12
5,1,0,12
6,1,0,12
7,1,0,12
8,1,6,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,6,24
0,1,0,24
5,1,0,24
6,1,0,24
7,1,0,24
8,1,-2,22
0,1,0,22
5,1,0,22
6,1,0,22
7,1,0,22
8,1,-2,20
0,1,0,20
5,1,0,20
6,1,0,20
7,1,0,20
8,1,6,26
0,1,0,26
5,1,0,26
6,1,0,26
7,1,0,26
8,1,6,32
0,1,0,32
5,1,0,32
6,1,0,32
7,1,0,32
8,1,-2,30
0,1,0,30
5,1,0,30
6,1,0,30
7,1,0,30
8,1,-2,28
0,1,0,28
5,1,0,28
6,1,0,28
7,1,0,28
8,1,-2,26
0,1,0,26
5,1,0,26
6,1,0,26
7,1,0,26
8,1,-2,24
0,1,0,24
5,1,0,24
6,1,0,24
7,1,0,24
8,1,-2,22
0,1,0,22
5,1,0,22
6,1,0,22
7,1,0,22
8,1,6,28
0,1,0,28
5,1,0,28
6,1,0,28
7,1,0,28
8,1,-2,26
0,1,0,26
5,1,0,26
6,1,0,26
7,1,0,26
8,1,6,32
0,1,0,32
5,1,0,32
6,1,0,32
7,1,0,32
8,1,-2,30
0,1,0,30
5,1,0,30
6,1,0,30
7,1,0,30
8,1,6,36
0,1,0,36
5,1,0,36
6,1,0,36
7,1,0,36
8,1,6,42
0,1,0,42
5,1,0,42
6,1,0,42
7,1,0,42
8,1,6,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,6,54
0,1,0,54
5,1,0,54
6,1,0,54
7,1,0,54
8,1,6,60
0,1,0,60
5,1,0,60
6,1,0,60
7,1,0,60
8,1,6,66
0,1,0,66
5,1,0,66
6,1,0,66
7,1,0,66
8,1,6,72
0,1,0,72
5,1,0,72
6,1,0,72
7,1,0,72
8,1,6,78
0,1,0,78
5,1,0,78
6,1,0,78
7,1,0,78
8,1,-2,76
0,1,0,76
5,1,0,76
6,1,0,76
7,1,0,76
8,1,-2,74
0,1,0,74
5,1,0,74
6,1,0,74
7,1,0,74
8,1,-2,72
0,1,0,72
5,1,0,72
6,1,0,72
7,1,0,72
8,1,-2,70
0,1,0,70
5,1,0,70
6,1,0,70
7,1,0,70
8,1,6,76
0,1,0,76
5,1,0,76
6,1,0,76
7,1,0,76
8,1,6,82
0,1,0,82
5,1,0,82
6,1,0,82
7,1,0,82
8,1,-2,80
0,1,0,80
5,1,0,80
6,1,0,80
7,1,0,80
8,1,6,86
0,1,0,86
5,1,0,86
6,1,0,86
7,1,0,86
8,1,6,92
0,1,0,92
5,1,0,92
6,1,0,92
7,1,0,92
8,1,-2,90
0,1,0,90
5,1,0,90
6,1,0,90
7,1,0,90
8,1,6,96
0,1,0,96
5,1,0,96
6,1,0,96
7,1,0,96
8,1,-2,94
0,1,0,94
5,1,0,94
6,1,0,94
7,1,0,94
8,1,-2,92
0,1,0,92
5,1,0,92
6,1,0,92
7,1,0,92
8,1,6,98
0,1,0,98
5,1,0,98
6,1,0,98
7,1,0,98
8,1,-2,96
0,1,0,96
5,1,0,96
6,1,0,96
7,1,0,96
8,1,6,102
0,1,0,102
5,1,0,102
6,1,0,102
7,1,0,102
8,1,-2,100
0,0,0,100
1,0,0,100
2,0,0,100
3,0,0,100
4,0,1,101
0,0,0,101
1,0,0,101
2,0,0,101
3,0,0,101
4,0,1,102
0,0,0,102
1,0,0,102
2,0,0,102
3,0,0,102
4,0,1,103
0,0,0,103
1,0,0,103
2,0,0,103
3,0,0,103
4,0,1,104
0,1,0,104
5,1,0,104
6,1,0,104
7,1,0,104
8,1,6,110
0,1,0,110
5,1,0,110
6,1,0,110
7,1,0,110
8,1,-2,108
0,1,0,108
5,1,0,108
6,1,0,108
7,1,0,108
8,1,-2,106
0,1,0,106
5,1,0,106
6,1,0,106
7,1,0,106
8,1,6,112
0,1,0,112
5,1,0,112
6,1,0,112
7,1,0,112
8,1,6,118
0,1,0,118
5,1,0,118
6,1,0,118
7,1,0,118
8,1,6,124
0,1,0,124
5,1,0,124
6,1,0,124
7,1,0,124
8,1,6,130
