state,action,reward,total
1,0,0,0
2,0,0,0
3,0,2,2
1,0,0,2
2,0,0,2
3,0,2,4
1,0,0,4
2,0,0,4
3,0,2,6
1,0,0,6
2,0,2,8
1,0,2,10
1,0,0,10
2,0,2,12
1,0,2,14
1,0,0,14
2,0,2,16
1,0,0,16
2,0,0,16
3,0,0,16
4,0,2,18
1,0,0,18
2,0,0,18
3,0,0,18
4,0,0,18
5,0,10,28
5,0,2,30
1,0,0,30
2,0,0,30
3,0,0,30
4,0,0,30
5,0,10,40
5,0,10,50
5,0,10,60
5,0,10,70
5,0,2,72
1,0,0,72
2,0,0,72
3,0,0,72
4,0,0,72
5,0,10,82
5,0,10,92
5,0,10,102
5,0,10,112
5,0,10,122
5,0,2,124
1,0,0,124
2,0,0,124
3,0,0,124
4,0,0,124
5,0,10,134
5,0,10,144
5,0,10,154
5,0,10,164
5,0,10,174
5,0,2,176
1,0,0,176
2,0,0,176
3,0,0,176
4,0,0,176
5,0,10,186
5,0,10,196
5,0,10,206
5,0,10,216
5,0,10,226
5,0,2,228
1,0,2,230
1,0,2,232
1,0,0,232
2,0,0,232
3,0,0,232
4,0,2,234
1,0,0,234
2,0,0,234
3,0,0,234
4,0,0,234
5,0,2,236
1,0,0,236
2,0,0,236
3,0,0,236
4,0,2,238
1,0,0,238
2,0,0,238
3,0,0,238
4,0,0,238
5,0,10,248
5,0,10,258
5,0,10,268
5,0,2,270
1,0,0,270
2,0,0,270
3,0,0,270
4,0,2,272
1,0,0,272
2,0,0,272
3,0,0,272
4,0,0,272
5,0,10,282
5,0,10,292
5,0,10,302
5,0,10,312
5,0,10,322
5,0,10,332
5,0,10,342
5,0,10,352
5,0,10,362
5,0,10,372
5,0,10,382
5,0,10,392
5,0,10,402
5,0,2,404
1,0,0,404
2,0,0,404
3,0,0,404
4,0,0,404
5,0,10,414
5,0,10,424
5,0,10,434
5,0,10,444
5,0,10,454
5,0,10,464
5,0,10,474
5,0,2,476
1,0,2,478
1,0,2,480
1,0,2,482
1,0,2,484
1,0,0,484
2,0,2,486
1,0,0,486
2,0,0,486
3,0,0,486
4,0,2,488
1,0,2,490
1,0,0,490
2,0,2,492
1,0,0,492
2,0,0,492
3,0,2,494
1,0,0,494
2,0,0,494
3,0,0,494
4,0,0,494
5,0,10,504
5,0,10,514
5,0,10,524
5,0,10,534
5,0,2,536
1,0,0,536
2,1,0,536
3,1,2,538
1,1,2,540
1,1,2,542
1,1,0,542
2,1,2,544
1,1,2,546
1,1,2,548
1,1,2,550
1,1,0,550
2,1,2,552
1,1,2,554
1,1,2,556
1,1,2,558
1,1,2,560
1,1,2,562
1,1,2,564
1,1,0,564
2,1,2,566
1,1,2,568
1,1,2,570
1,1,2,572
1,1,2,574
1,1,2,576
1,1,0,576
2,1,2,578
1,1,2,580
1,0,0,580
2,0,0,580
3,0,0,580
4,0,0,580
5,0,10,590
5,0,2,592
1,0,0,592
2,0,2,594
1,0,0,594
2,0,0,594
3,0,0,594
4,0,0,594
5,0,10,604
5,0,10,614
5,0,10,624
5,0,10,634
5,0,2,636
1,0,2,638
1,0,0,638
2,0,0,638
3,0,2,640
1,0,0,640
2,0,0,640
3,0,0,640
4,0,0,640
5,0,10,650
5,0,10,660
5,0,2,662
1,0,0,662
2,0,0,662
3,0,0,662
4,0,0,662
5,0,10,672
5,0,10,682
5,0,2,684
1,0,0,684
2,0,0,684
3,0,0,684
4,0,0,684
5,0,10,694
5,0,10,704
5,0,10,714
5,0,10,724
5,0,10,734
5,0,2,736
1,1,2,738
1,1,2,740
1,1,2,742
1,1,2,744
1,1,2,746
1,1,2,748
1,1,2,750
1,1,2,752
1,1,0,752
2,1,2,754
1,1,2,756
1,1,2,758
1,1,2,760
1,1,0,760
2,1,2,762
1,1,2,764
1,1,2,766
1,1,2,768
1,1,2,770
1,1,2,772
1,1,2,774
1,1,2,776
1,1,2,778
1,1,2,780
1,1,0,780
2,1,2,782
1,1,0,782
2,1,2,784
1,1,0,784
2,1,2,786
1,1,0,786
2,1,2,788
1,1,2,790
1,1,0,790
2,1,2,792
1,1,0,792
2,1,0,792
3,1,2,794
1,1,2,796
1,1,2,798
1,1,2,800
1,1,2,802
1,1,2,804
1,1,2,806
1,1,2,808
1,1,2,810
1,1,2,812
1,1,2,814
1,1,2,816
1,1,2,818
1,1,2,820
1,1,0,820
2,1,0,820
3,1,2,822
1,1,2,824
1,1,2,826
1,1,0,826
2,1,2,828
1,1,2,830
1,1,2,832
1,1,2,834
1,1,2,836
1,1,2,838
1,1,2,840
1,1,0,840
2,0,0,840
3,0,2,842
1,0,2,844
1,0,0,844
2,0,0,844
3,0,0,844
4,0,0,844
5,0,10,854
5,0,10,864
5,0,10,874
5,0,10,884
5,0,10,894
5,0,10,904
5,0,10,914
