state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,0,0,1
1,0,0,1
2,0,0,1
3,0,0,1
4,0,1,2
0,1,0,2
5,1,0,2
6,1,0,2
7,1,0,2
8,1,2,4
0,1,0,4
5,1,0,4
6,1,0,4
7,1,0,4
8,1,2,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,2,8
0,1,0,8
5,0,0,8
0,0,0,8
1,0,0,8
2,0,0,8
3,0,0,8
4,0,1,9
0,0,0,9
1,1,0,9
2,0,0,9
3,0,0,9
4,0,1,10
0,0,0,10
1,1,0,10
2,1,0,10
3,1,0,10
4,1,1,11
0,1,0,11
5,1,0,11
6,1,0,11
7,1,0,11
8,1,2,13
0,1,0,13
5,1,0,13
6,1,0,13
7,1,0,13
8,1,2,15
0,1,0,15
5,1,0,15
6,1,0,15
7,1,0,15
8,1,2,17
0,1,0,17
5,1,0,17
6,1,0,17
7,1,0,17
8,1,2,19
0,1,0,19
5,0,0,19
0,0,0,19
1,0,0,19
2,0,0,19
3,0,0,19
4,0,1,20
0,0,0,20
1,0,0,20
2,0,0,20
3,0,0,20
4,0,1,21
0,0,0,21
1,0,0,21
2,0,0,21
3,0,0,21
4,0,1,22
0,1,0,22
5,1,0,22
6,1,0,22
7,1,0,22
8,1,2,24
0,1,0,24
5,1,0,24
6,1,0,24
7,1,0,24
8,1,2,26
0,1,0,26
5,0,0,26
0,0,0,26
1,1,0,26
2,1,0,26
3,1,0,26
4,1,1,27
0,1,0,27
5,1,0,27
6,1,0,27
7,1,0,27
8,1,2,29
0,1,0,29
5,0,0,29
0,0,0,29
1,0,0,29
2,0,0,29
3,0,0,29
4,0,1,30
0,0,0,30
1,1,0,30
2,1,0,30
3,1,0,30
4,1,1,31
0,1,0,31
5,1,0,31
6,1,0,31
7,1,0,31
8,1,2,33
0,1,0,33
5,1,0,33
6,1,0,33
7,1,0,33
8,1,2,35
0,1,0,35
5,1,0,35
6,1,0,35
7,1,0,35
8,1,2,37
0,1,0,37
5,1,0,37
6,1,0,37
7,1,0,37
8,1,2,39
0,1,0,39
5,1,0,39
6,1,0,39
7,1,0,39
8,1,2,41
0,1,0,41
5,1,0,41
6,1,0,41
7,1,0,41
8,1,2,43
0,1,0,43
5,1,0,43
6,1,0,43
7,1,0,43
8,1,2,45
0,1,0,45
5,1,0,45
6,1,0,45
7,1,0,45
8,1,2,47
0,1,0,47
5,1,0,47
6,1,0,47
7,1,0,47
8,1,2,49
0,0,0,49
1,0,0,49
2,0,0,49
3,0,0,49
4,0,1,50
0,1,0,50
5,1,0,50
6,1,0,50
7,1,0,50
8,1,2,52
0,1,0,52
5,1,0,52
6,1,0,52
7,1,0,52
8,1,2,54
0,0,0,54
1,0,0,54
2,0,0,54
3,0,0,54
4,0,1,55
0,1,0,55
5,1,0,55
6,1,0,55
7,1,0,55
8,1,2,57
0,1,0,57
5,1,0,57
6,1,0,57
7,1,0,57
8,1,2,59
0,1,0,59
5,1,0,59
6,1,0,59
7,1,0,59
8,1,2,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,2,63
0,1,0,63
5,1,0,63
6,1,0,63
7,1,0,63
8,1,2,65
0,1,0,65
5,1,0,65
6,1,0,65
7,1,0,65
8,1,2,67
0,1,0,67
5,1,0,67
6,1,0,67
7,1,0,67
8,1,2,69
0,1,0,69
5,1,0,69
6,1,0,69
7,1,0,69
8,1,2,71
0,1,0,71
5,1,0,71
6,1,0,71
7,1,0,71
8,1,2,73
0,1,0,73
5,1,0,73
6,1,0,73
7,1,0,73
8,1,2,75
0,1,0,75
5,1,0,75
6,1,0,75
7,1,0,75
8,1,2,77
0,1,0,77
5,1,0,77
6,1,0,77
7,1,0,77
8,1,2,79
0,1,0,79
5,1,0,79
6,1,0,79
7,1,0,79
8,1,2,81
0,1,0,81
5,1,0,81
6,1,0,81
7,1,0,81
8,1,2,83
0,1,0,83
5,1,0,83
6,1,0,83
7,1,0,83
8,1,2,85
0,1,0,85
5,1,0,85
6,1,0,85
7,1,0,85
8,1,2,87
0,1,0,87
5,1,0,87
6,1,0,87
7,1,0,87
8,1,2,89
0,1,0,89
5,1,0,89
6,1,0,89
7,1,0,89
8,1,2,91
0,1,0,91
5,1,0,91
6,1,0,91
7,1,0,91
8,1,2,93
0,1,0,93
5,1,0,93
6,1,0,93
7,1,0,93
8,1,2,95
0,1,0,95
5,1,0,95
6,1,0,95
7,1,0,95
8,1,2,97
0,1,0,97
5,1,0,97
6,1,0,97
7,1,0,97
8,1,2,99
0,1,0,99
5,1,0,99
6,1,0,99
7,1,0,99
8,1,2,101
0,1,0,101
5,1,0,101
6,1,0,101
7,1,0,101
8,1,2,103
0,1,0,103
5,1,0,103
