state,action,reward,total
1,0,0,0
2,1,2,2
1,1,2,4
1,1,2,6
1,1,2,8
1,1,2,10
1,0,2,12
1,0,0,12
2,0,0,12
3,0,0,12
4,0,0,12
5,0,10,22
5,0,10,32
5,0,10,42
5,0,2,44
1,1,2,46
1,0,2,48
1,0,0,48
2,0,0,48
3,0,0,48
4,0,0,48
5,0,10,58
5,0,2,60
1,0,0,60
2,1,2,62
1,1,2,64
1,1,2,66
1,1,2,68
1,1,2,70
1,1,2,72
1,1,2,74
1,1,2,76
1,1,2,78
1,1,2,80
1,0,0,80
2,0,0,80
3,0,2,82
1,1,2,84
1,1,2,86
1,1,2,88
1,1,2,90
1,1,2,92
1,1,2,94
1,1,2,96
1,1,2,98
1,1,2,100
1,1,2,102
1,1,2,104
1,1,2,106
1,1,2,108
1,1,0,108
2,1,2,110
1,1,2,112
1,1,2,114
1,1,2,116
1,1,2,118
1,1,2,120
1,1,2,122
1,1,2,124
1,1,0,124
2,1,2,126
1,1,2,128
1,1,2,130
1,1,2,132
1,1,2,134
1,1,2,136
1,1,2,138
1,1,2,140
1,1,2,142
1,0,2,144
1,0,0,144
2,0,0,144
3,0,0,144
4,0,0,144
5,0,2,146
1,0,0,146
2,0,0,146
3,0,2,148
1,0,0,148
2,0,0,148
3,0,0,148
4,0,0,148
5,0,10,158
5,0,10,168
5,0,10,178
5,0,10,188
5,0,10,198
5,0,10,208
5,0,10,218
5,0,10,228
5,0,10,238
5,0,10,248
5,0,10,258
5,0,10,268
5,0,10,278
5,0,10,288
5,0,10,298
5,0,10,308
5,0,10,318
5,0,10,328
5,0,10,338
5,0,10,348
5,0,10,358
5,0,10,368
5,0,10,378
5,0,10,388
5,0,10,398
5,0,10,408
5,0,2,410
1,0,0,410
2,0,0,410
3,0,0,410
4,0,0,410
5,0,10,420
5,0,10,430
5,0,10,440
5,0,10,450
5,0,10,460
5,0,10,470
5,0,10,480
5,0,10,490
5,0,10,500
5,0,10,510
5,0,2,512
1,0,0,512
2,0,0,512
3,0,0,512
4,0,0,512
5,0,10,522
5,0,10,532
5,0,10,542
5,0,10,552
5,0,10,562
5,0,10,572
5,0,10,582
5,0,10,592
5,0,10,602
5,0,10,612
5,0,10,622
5,0,10,632
5,0,10,642
5,0,10,652
5,0,2,654
1,0,0,654
2,0,0,654
3,0,2,656
1,0,2,658
1,0,0,658
2,0,0,658
3,0,0,658
4,0,0,658
5,0,10,668
5,0,10,678
5,0,10,688
5,0,10,698
5,0,10,708
5,0,2,710
1,0,0,710
2,0,0,710
3,0,0,710
4,0,0,710
5,0,10,720
5,0,2,722
1,0,2,724
1,1,2,726
1,1,0,726
2,1,0,726
3,0,0,726
4,0,0,726
5,0,10,736
5,0,10,746
5,0,10,756
5,0,10,766
5,0,2,768
1,0,0,768
2,1,0,768
3,1,2,770
1,1,2,772
1,1,2,774
1,1,2,776
1,1,0,776
2,1,2,778
1,1,2,780
1,1,2,782
1,1,2,784
1,1,2,786
1,1,2,788
1,1,0,788
2,1,2,790
1,1,2,792
1,1,2,794
1,1,2,796
1,1,0,796
2,1,0,796
3,1,0,796
4,1,0,796
5,1,2,798
1,1,0,798
2,1,0,798
3,1,2,800
1,0,0,800
2,0,2,802
1,0,0,802
2,0,0,802
3,0,0,802
4,0,0,802
5,0,2,804
1,0,0,804
2,0,0,804
3,0,0,804
4,0,0,804
5,0,10,814
5,0,10,824
5,0,10,834
5,0,10,844
5,0,10,854
5,0,10,864
5,0,10,874
5,0,2,876
1,0,2,878
1,0,2,880
1,0,0,880
2,0,2,882
1,0,0,882
2,0,0,882
3,0,0,882
4,0,0,882
5,0,10,892
5,0,10,902
5,0,10,912
5,0,10,922
5,0,10,932
5,0,10,942
5,0,10,952
5,0,10,962
5,0,10,972
5,0,10,982
5,0,10,992
5,0,10,1002
5,0,10,1012
5,0,2,1014
1,0,0,1014
2,0,0,1014
3,0,0,1014
4,0,0,1014
5,0,2,1016
1,0,0,1016
2,0,0,1016
3,0,0,1016
4,0,0,1016
5,0,2,1018
1,0,0,1018
2,0,2,1020
1,0,0,1020
2,0,0,1020
3,0,0,1020
4,0,0,1020
5,0,10,1030
5,0,10,1040
5,0,10,1050
5,0,10,1060
5,0,10,1070
5,0,10,1080
5,0,2,1082
1,0,2,1084
1,0,0,1084
2,0,0,1084
3,0,2,1086
1,0,0,1086
2,0,0,1086
3,0,0,1086
4,0,2,1088
1,0,2,1090
1,0,2,1092
1,0,0,1092
2,0,0,1092
3,0,0,1092
4,0,2,1094
1,0,0,1094
2,0,0,1094
3,0,0,1094
4,0,0,1094
5,0,10,1104
5,0,10,1114
5,0,10,1124
5,0,10,1134
5,0,10,1144
5,0,10,1154
5,0,10,1164
5,0,2,1166
1,0,0,1166
2,1,2,1168
1,1,2,1170
1,1,2,1172
1,1,2,1174
1,1,0,1174
2,0,2,1176
1,0,0,1176
2,0,2,1178
1,0,0,1178
