state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,0,0,1
1,0,0,1
2,0,0,1
3,0,0,1
4,0,1,2
0,0,0,2
1,0,0,2
2,0,0,2
3,0,0,2
4,0,1,3
0,0,0,3
1,0,0,3
2,0,0,3
3,0,0,3
4,0,1,4
0,0,0,4
1,0,0,4
2,0,0,4
3,0,0,4
4,0,1,5
0,0,0,5
1,0,0,5
2,0,0,5
3,0,0,5
4,0,1,6
0,0,0,6
1,0,0,6
2,0,0,6
3,0,0,6
4,0,1,7
0,0,0,7
1,0,0,7
2,0,0,7
3,0,0,7
4,0,1,8
0,0,0,8
1,0,0,8
2,0,0,8
3,0,0,8
4,0,1,9
0,1,0,9
5,1,0,9
6,1,0,9
7,1,0,9
8,1,-2,7
0,1,0,7
5,1,0,7
6,1,0,7
7,1,0,7
8,1,-2,5
0,1,0,5
5,1,0,5
6,1,0,5
7,1,0,5
8,1,-2,3
0,1,0,3
5,1,0,3
6,1,0,3
7,1,0,3
8,1,6,9
0,1,0,9
5,1,0,9
6,1,0,9
7,1,0,9
8,1,-2,7
0,1,0,7
5,1,0,7
6,1,0,7
7,1,0,7
8,1,6,13
0,1,0,13
5,1,0,13
6,1,0,13
7,1,0,13
8,1,-2,11
0,1,0,11
5,1,0,11
6,1,0,11
7,1,0,11
8,1,6,17
0,1,0,17
5,1,0,17
6,1,0,17
7,1,0,17
8,1,-2,15
0,1,0,15
5,1,0,15
6,1,0,15
7,1,0,15
8,1,-2,13
0,1,0,13
5,1,0,13
6,1,0,13
7,1,0,13
8,1,6,19
0,1,0,19
5,1,0,19
6,1,0,19
7,1,0,19
8,1,-2,17
0,1,0,17
5,1,0,17
6,1,0,17
7,1,0,17
8,1,6,23
0,1,0,23
5,1,0,23
6,1,0,23
7,1,0,23
8,1,-2,21
0,1,0,21
5,1,0,21
6,1,0,21
7,1,0,21
8,1,-2,19
0,1,0,19
5,1,0,19
6,1,0,19
7,1,0,19
8,1,-2,17
0,1,0,17
5,1,0,17
6,1,0,17
7,1,0,17
8,1,-2,15
0,1,0,15
5,1,0,15
6,1,0,15
7,1,0,15
8,1,-2,13
0,1,0,13
5,1,0,13
6,1,0,13
7,1,0,13
8,1,6,19
0,1,0,19
5,1,0,19
6,1,0,19
7,1,0,19
8,1,6,25
0,1,0,25
5,1,0,25
6,1,0,25
7,1,0,25
8,1,6,31
0,1,0,31
5,1,0,31
6,1,0,31
7,1,0,31
8,1,-2,29
0,1,0,29
5,1,0,29
6,1,0,29
7,1,0,29
8,1,-2,27
0,0,0,27
1,0,0,27
2,0,0,27
3,0,0,27
4,0,1,28
0,0,0,28
1,0,0,28
2,0,0,28
3,0,0,28
4,0,1,29
0,0,0,29
1,0,0,29
2,0,0,29
3,0,0,29
4,0,1,30
0,0,0,30
1,0,0,30
2,0,0,30
3,0,0,30
4,0,1,31
0,0,0,31
1,0,0,31
2,0,0,31
3,0,0,31
4,0,1,32
0,0,0,32
1,0,0,32
2,0,0,32
3,0,0,32
4,0,1,33
0,0,0,33
1,0,0,33
2,0,0,33
3,0,0,33
4,0,1,34
0,0,0,34
1,0,0,34
2,0,0,34
3,0,0,34
4,0,1,35
0,0,0,35
1,0,0,35
2,1,0,35
3,1,0,35
4,1,1,36
0,1,0,36
5,1,0,36
6,1,0,36
7,1,0,36
8,1,6,42
0,1,0,42
5,1,0,42
6,1,0,42
7,1,0,42
8,1,6,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,6,54
0,1,0,54
5,1,0,54
6,1,0,54
7,1,0,54
8,1,-2,52
0,1,0,52
5,1,0,52
6,1,0,52
7,1,0,52
8,1,-2,50
0,1,0,50
5,1,0,50
6,1,0,50
7,1,0,50
8,1,-2,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,-2,46
0,1,0,46
5,1,0,46
6,1,0,46
7,1,0,46
8,1,-2,44
0,1,0,44
5,1,0,44
6,1,0,44
7,1,0,44
8,1,6,50
0,1,0,50
5,1,0,50
6,1,0,50
7,1,0,50
8,1,-2,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,-2,46
0,1,0,46
5,1,0,46
6,1,0,46
7,1,0,46
8,1,-2,44
0,1,0,44
5,1,0,44
6,1,0,44
7,1,0,44
8,1,-2,42
0,1,0,42
5,1,0,42
6,1,0,42
7,1,0,42
8,1,6,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,-2,46
0,1,0,46
5,1,0,46
6,1,0,46
7,1,0,46
8,1,-2,44
0,1,0,44
5,1,0,44
6,1,0,44
7,1,0,44
8,1,6,50
0,1,0,50
5,1,0,50
6,1,0,50
7,1,0,50
8,1,-2,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,-2,46
