state,action,reward,total
1,0,0,0
2,0,0,0
3,0,0,0
4,0,2,2
1,0,0,2
2,0,0,2
3,0,0,2
4,0,0,2
5,0,10,12
5,0,10,22
5,0,10,32
5,0,10,42
5,0,10,52
5,0,10,62
5,0,2,64
1,0,0,64
2,0,0,64
3,0,0,64
4,0,0,64
5,0,10,74
5,0,10,84
5,0,10,94
5,0,10,104
5,0,10,114
5,0,10,124
5,0,2,126
1,0,2,128
1,0,0,128
2,0,0,128
3,0,0,128
4,0,2,130
1,0,0,130
2,0,0,130
3,0,0,130
4,0,0,130
5,0,10,140
5,0,10,150
5,0,10,160
5,0,10,170
5,0,10,180
5,0,10,190
5,0,10,200
5,0,2,202
1,0,2,204
1,0,0,204
2,0,0,204
3,0,0,204
4,0,0,204
5,0,2,206
1,0,0,206
2,0,0,206
3,0,0,206
4,0,0,206
5,0,10,216
5,0,2,218
1,0,0,218
2,0,0,218
3,0,2,220
1,0,0,220
2,0,0,220
3,0,0,220
4,0,2,222
1,0,0,222
2,0,0,222
3,0,2,224
1,0,0,224
2,0,2,226
1,0,0,226
2,0,0,226
3,0,0,226
4,0,0,226
5,0,10,236
5,0,10,246
5,0,10,256
5,0,2,258
1,0,0,258
2,0,0,258
3,0,0,258
4,0,0,258
5,0,10,268
5,0,10,278
5,0,2,280
1,0,0,280
2,0,0,280
3,0,0,280
4,0,0,280
5,0,10,290
5,0,10,300
5,0,2,302
1,0,0,302
2,0,0,302
3,0,0,302
4,0,0,302
5,0,10,312
5,0,10,322
5,0,10,332
5,0,2,334
1,0,0,334
2,0,2,336
1,0,0,336
2,0,0,336
3,0,0,336
4,0,2,338
1,0,0,338
2,0,2,340
1,0,0,340
2,0,0,340
3,0,0,340
4,0,0,340
5,0,10,350
5,0,2,352
1,0,0,352
2,0,0,352
3,0,2,354
1,0,0,354
2,0,0,354
3,0,2,356
1,0,0,356
2,0,0,356
3,0,2,358
1,0,0,358
2,0,0,358
3,0,0,358
4,0,0,358
5,0,2,360
1,0,0,360
2,0,0,360
3,0,0,360
4,0,2,362
1,0,0,362
2,0,0,362
3,0,0,362
4,0,0,362
5,0,10,372
5,0,10,382
5,0,2,384
1,0,0,384
2,0,0,384
3,0,0,384
4,0,0,384
5,0,10,394
5,0,10,404
5,0,10,414
5,0,10,424
5,0,2,426
1,0,0,426
2,0,0,426
3,0,0,426
4,0,0,426
5,0,2,428
1,0,0,428
2,0,2,430
1,0,2,432
1,0,0,432
2,0,0,432
3,0,2,434
1,0,0,434
2,0,0,434
3,0,0,434
4,0,0,434
5,0,10,444
5,0,2,446
1,0,0,446
2,0,0,446
3,0,2,448
1,0,0,448
2,0,0,448
3,0,2,450
1,0,0,450
2,0,0,450
3,0,2,452
1,0,2,454
1,0,2,456
1,0,0,456
2,0,2,458
1,0,0,458
2,0,0,458
3,0,0,458
4,0,0,458
5,0,10,468
5,0,10,478
5,0,10,488
5,0,10,498
5,0,10,508
5,0,10,518
5,0,10,528
5,0,10,538
5,0,10,548
5,0,10,558
5,0,10,568
5,0,2,570
1,0,0,570
2,0,0,570
3,0,0,570
4,0,2,572
1,0,2,574
1,0,2,576
1,0,2,578
1,0,0,578
2,0,0,578
3,0,2,580
1,0,2,582
1,0,0,582
2,0,0,582
3,0,0,582
4,0,2,584
1,0,0,584
2,0,0,584
3,0,0,584
4,0,0,584
5,0,10,594
5,0,10,604
5,0,10,614
5,0,10,624
5,0,10,634
5,0,2,636
1,0,0,636
2,0,0,636
3,0,0,636
4,0,0,636
5,0,10,646
5,0,10,656
5,0,10,666
5,0,10,676
5,0,10,686
5,0,10,696
5,0,10,706
5,0,2,708
1,0,0,708
2,0,0,708
3,0,0,708
4,0,0,708
5,0,2,710
1,0,0,710
2,0,0,710
3,0,0,710
4,0,0,710
5,0,10,720
5,0,10,730
5,0,10,740
5,0,10,750
5,0,2,752
1,0,2,754
1,0,0,754
2,0,0,754
3,0,0,754
4,0,0,754
5,0,10,764
5,0,10,774
5,0,2,776
1,0,0,776
2,0,2,778
1,0,0,778
2,0,0,778
3,0,0,778
4,0,0,778
5,0,10,788
5,0,10,798
5,0,10,808
5,0,10,818
5,0,10,828
5,0,10,838
5,0,2,840
1,0,0,840
2,0,0,840
3,0,0,840
4,0,0,840
5,0,2,842
1,0,0,842
2,0,2,844
1,0,0,844
2,0,0,844
3,0,0,844
4,0,0,844
5,0,10,854
5,0,10,864
5,0,2,866
1,0,0,866
2,0,0,866
3,0,2,868
1,0,0,868
2,0,0,868
3,0,0,868
4,0,0,868
5,0,2,870
1,0,0,870
2,0,0,870
3,0,2,872
1,0,2,874
1,0,0,874
2,0,0,874
3,0,0,874
4,0,0,874
5,0,2,876
1,0,2,878
1,0,0,878
2,0,0,878
3,0,0,878
4,0,0,878
5,0,10,888
