state,action,reward,total
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,2,2
0,1,0,2
5,1,0,2
6,1,0,2
7,1,0,2
8,1,2,4
0,1,0,4
5,1,0,4
6,1,0,4
7,1,0,4
8,1,2,6
0,0,0,6
1,0,0,6
2,0,0,6
3,0,0,6
4,0,1,7
0,1,0,7
5,1,0,7
6,1,0,7
7,1,0,7
8,1,2,9
0,0,0,9
1,0,0,9
2,0,0,9
3,0,0,9
4,0,1,10
0,1,0,10
5,1,0,10
6,1,0,10
7,1,0,10
8,1,2,12
0,1,0,12
5,0,0,12
0,0,0,12
1,1,0,12
2,1,0,12
3,1,0,12
4,1,1,13
0,1,0,13
5,1,0,13
6,1,0,13
7,1,0,13
8,1,2,15
0,1,0,15
5,0,0,15
0,0,0,15
1,1,0,15
2,1,0,15
3,1,0,15
4,1,1,16
0,1,0,16
5,1,0,16
6,1,0,16
7,1,0,16
8,1,2,18
0,0,0,18
1,1,0,18
2,0,0,18
3,1,0,18
4,0,1,19
0,1,0,19
5,1,0,19
6,1,0,19
7,1,0,19
8,1,2,21
0,1,0,21
5,1,0,21
6,1,0,21
7,1,0,21
8,1,2,23
0,1,0,23
5,1,0,23
6,1,0,23
7,1,0,23
8,1,2,25
0,1,0,25
5,1,0,25
6,1,0,25
7,1,0,25
8,1,2,27
0,1,0,27
5,1,0,27
6,1,0,27
7,1,0,27
8,1,2,29
0,1,0,29
5,1,0,29
6,1,0,29
7,1,0,29
8,1,2,31
0,1,0,31
5,1,0,31
6,1,0,31
7,1,0,31
8,1,2,33
0,0,0,33
1,0,0,33
2,0,0,33
3,0,0,33
4,0,1,34
0,0,0,34
1,0,0,34
2,1,0,34
3,1,0,34
4,1,1,35
0,1,0,35
5,1,0,35
6,1,0,35
7,1,0,35
8,1,2,37
0,1,0,37
5,1,0,37
6,1,0,37
7,1,0,37
8,1,2,39
0,1,0,39
5,1,0,39
6,1,0,39
7,1,0,39
8,1,2,41
0,1,0,41
5,1,0,41
6,1,0,41
7,1,0,41
8,1,2,43
0,1,0,43
5,1,0,43
6,1,0,43
7,1,0,43
8,1,2,45
0,1,0,45
5,1,0,45
6,1,0,45
7,1,0,45
8,1,2,47
0,1,0,47
5,1,0,47
6,1,0,47
7,1,0,47
8,1,2,49
0,1,0,49
5,1,0,49
6,1,0,49
7,1,0,49
8,1,2,51
0,1,0,51
5,1,0,51
6,1,0,51
7,1,0,51
8,1,2,53
0,1,0,53
5,1,0,53
6,1,0,53
7,1,0,53
8,1,2,55
0,1,0,55
5,1,0,55
6,1,0,55
7,1,0,55
8,1,2,57
0,1,0,57
5,1,0,57
6,1,0,57
7,1,0,57
8,1,2,59
0,1,0,59
5,1,0,59
6,1,0,59
7,1,0,59
8,1,2,61
0,1,0,61
5,1,0,61
6,1,0,61
7,1,0,61
8,1,2,63
0,1,0,63
5,1,0,63
6,1,0,63
7,1,0,63
8,1,2,65
0,1,0,65
5,1,0,65
6,1,0,65
7,1,0,65
8,1,2,67
0,1,0,67
5,1,0,67
6,1,0,67
7,1,0,67
8,1,2,69
0,1,0,69
5,1,0,69
6,1,0,69
7,1,0,69
8,1,2,71
0,1,0,71
5,1,0,71
6,1,0,71
7,1,0,71
8,1,2,73
0,1,0,73
5,1,0,73
6,1,0,73
7,1,0,73
8,1,2,75
0,1,0,75
5,1,0,75
6,1,0,75
7,1,0,75
8,1,2,77
0,1,0,77
5,1,0,77
6,1,0,77
7,1,0,77
8,1,2,79
0,1,0,79
5,1,0,79
6,1,0,79
7,1,0,79
8,1,2,81
0,1,0,81
5,1,0,81
6,1,0,81
7,1,0,81
8,1,2,83
0,1,0,83
5,1,0,83
6,1,0,83
7,1,0,83
8,1,2,85
0,1,0,85
5,1,0,85
6,1,0,85
7,1,0,85
8,1,2,87
0,1,0,87
5,1,0,87
6,1,0,87
7,1,0,87
8,1,2,89
0,1,0,89
5,1,0,89
6,1,0,89
7,1,0,89
8,1,2,91
0,1,0,91
5,1,0,91
6,1,0,91
7,1,0,91
8,1,2,93
0,1,0,93
5,1,0,93
6,1,0,93
7,1,0,93
8,1,2,95
0,1,0,95
5,1,0,95
6,1,0,95
7,1,0,95
8,1,2,97
0,1,0,97
5,1,0,97
6,1,0,97
7,1,0,97
8,1,2,99
0,1,0,99
5,1,0,99
6,1,0,99
7,1,0,99
8,1,2,101
0,1,0,101
5,1,0,101
6,1,0,101
7,1,0,101
8,1,2,103
0,1,0,103
5,1,0,103
6,1,0,103
7,1,0,103
8,1,2,105
0,1,0,105
5,1,0,105
6,1,0,105
7,1,0,105
8,1,2,107
0,1,0,107
5,1,0,107
6,1,0,107
7,1,0,107
8,1,2,109
0,1,0,109
5,1,0,109
6,1,0,109
7,1,0,109
8,1,2,111
0,1,0,111
