state,action,reward,total
1,1,2,2
1,1,2,4
1,1,2,6
1,1,0,6
2,1,2,8
1,1,2,10
1,1,0,10
2,1,2,12
1,1,2,14
1,1,2,16
1,1,2,18
1,1,2,20
1,1,2,22
1,1,0,22
2,1,2,24
1,1,0,24
2,1,2,26
1,1,0,26
2,1,2,28
1,1,2,30
1,1,2,32
1,1,2,34
1,1,0,34
2,1,2,36
1,1,2,38
1,1,2,40
1,1,0,40
2,1,2,42
1,1,2,44
1,1,2,46
1,1,2,48
1,1,2,50
1,1,2,52
1,1,0,52
2,1,2,54
1,1,2,56
1,1,2,58
1,1,2,60
1,1,2,62
1,1,0,62
2,1,2,64
1,1,2,66
1,1,2,68
1,1,2,70
1,1,2,72
1,1,0,72
2,1,2,74
1,1,2,76
1,1,2,78
1,1,2,80
1,1,2,82
1,1,2,84
1,1,2,86
1,1,2,88
1,1,2,90
1,1,2,92
1,1,2,94
1,1,2,96
1,1,2,98
1,1,2,100
1,1,2,102
1,1,2,104
1,1,2,106
1,1,2,108
1,1,0,108
2,1,2,110
1,1,2,112
1,1,2,114
1,1,2,116
1,1,0,116
2,1,0,116
3,1,2,118
1,1,2,120
1,1,2,122
1,1,0,122
2,1,2,124
1,1,0,124
2,1,0,124
3,1,2,126
1,1,2,128
1,1,2,130
1,1,0,130
2,1,2,132
1,1,2,134
1,1,2,136
1,1,2,138
1,1,0,138
2,1,2,140
1,1,2,142
1,1,2,144
1,1,0,144
2,1,2,146
1,1,2,148
1,1,2,150
1,1,2,152
1,1,2,154
1,1,2,156
1,1,2,158
1,1,2,160
1,1,2,162
1,1,2,164
1,1,2,166
1,1,2,168
1,1,2,170
1,1,2,172
1,1,2,174
1,1,0,174
2,1,2,176
1,1,2,178
1,1,2,180
1,1,2,182
1,1,2,184
1,1,2,186
1,1,2,188
1,1,2,190
1,1,2,192
1,1,2,194
1,1,0,194
2,1,2,196
1,1,2,198
1,1,2,200
1,1,0,200
2,1,2,202
1,1,0,202
2,1,2,204
1,1,2,206
1,1,2,208
1,1,2,210
1,1,2,212
1,1,2,214
1,1,2,216
1,1,2,218
1,1,2,220
1,1,0,220
2,1,2,222
1,0,0,222
2,1,2,224
1,0,0,224
2,0,0,224
3,0,0,224
4,0,0,224
5,0,10,234
5,0,10,244
5,0,10,254
5,0,2,256
1,1,2,258
1,0,0,258
2,0,2,260
1,0,2,262
1,0,2,264
1,0,0,264
2,0,0,264
3,0,2,266
1,0,0,266
2,0,0,266
3,0,0,266
4,0,0,266
5,0,2,268
1,0,0,268
2,0,0,268
3,0,0,268
4,0,0,268
5,0,10,278
5,0,10,288
5,0,2,290
1,0,2,292
1,0,0,292
2,0,0,292
3,0,0,292
4,0,2,294
1,0,0,294
2,0,0,294
3,0,0,294
4,0,0,294
5,0,10,304
5,0,10,314
5,0,10,324
5,0,2,326
1,0,0,326
2,0,0,326
3,0,0,326
4,0,0,326
5,0,10,336
5,0,10,346
5,0,2,348
1,0,2,350
1,0,2,352
1,0,2,354
1,0,0,354
2,0,2,356
1,0,0,356
2,0,0,356
3,0,0,356
4,0,2,358
1,0,2,360
1,0,0,360
2,0,0,360
3,0,0,360
4,0,2,362
1,0,2,364
1,0,0,364
2,0,0,364
3,0,0,364
4,0,0,364
5,0,10,374
5,0,10,384
5,0,2,386
1,0,0,386
2,0,0,386
3,0,0,386
4,0,0,386
5,0,10,396
5,0,10,406
5,0,10,416
5,0,10,426
5,0,10,436
5,0,2,438
1,0,2,440
1,0,2,442
1,0,0,442
2,0,0,442
3,0,0,442
4,0,2,444
1,0,0,444
2,0,2,446
1,0,0,446
2,0,0,446
3,0,0,446
4,0,0,446
5,0,10,456
5,0,10,466
5,0,10,476
5,0,10,486
5,0,10,496
5,0,10,506
5,0,10,516
5,0,10,526
5,0,10,536
5,0,2,538
1,0,2,540
1,0,0,540
2,0,2,542
1,0,0,542
2,0,0,542
3,0,2,544
1,0,0,544
2,0,0,544
3,0,0,544
4,0,0,544
5,0,10,554
5,0,10,564
5,0,10,574
5,0,10,584
5,0,10,594
5,0,10,604
5,0,10,614
5,0,10,624
5,0,2,626
1,0,0,626
2,0,0,626
3,0,2,628
1,0,0,628
2,0,0,628
3,0,0,628
4,0,0,628
5,0,2,630
1,0,0,630
2,0,2,632
1,0,0,632
2,0,0,632
3,0,0,632
4,0,2,634
1,0,0,634
2,0,0,634
3,0,2,636
1,0,2,638
1,0,0,638
2,0,0,638
3,0,0,638
4,0,0,638
5,0,10,648
5,0,2,650
1,0,0,650
2,0,0,650
3,0,0,650
4,0,0,650
5,0,10,660
5,0,10,670
5,0,2,672
1,0,0,672
2,0,0,672
3,0,0,672
4,0,2,674
1,0,0,674
2,0,2,676
1,0,0,676
2,0,0,676
3,0,0,676
4,0,0,676
5,0,10,686
