state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,1,0,1
5,1,0,1
6,1,0,1
7,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,1,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,1,0,1
8,1,0,1
8,0,0,1
8,1,0,1
8,0,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,1,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
8,0,0,1
