state,action,reward,total
1,1,2,2
1,0,2,4
1,0,0,4
2,0,0,4
3,0,0,4
4,0,2,6
1,0,0,6
2,0,0,6
3,0,0,6
4,0,0,6
5,0,2,8
1,0,2,10
1,0,0,10
2,0,0,10
3,0,0,10
4,0,0,10
5,0,2,12
1,0,0,12
2,0,0,12
3,0,0,12
4,0,2,14
1,0,0,14
2,1,2,16
1,1,2,18
1,0,0,18
2,0,0,18
3,0,0,18
4,0,0,18
5,0,10,28
5,0,10,38
5,0,10,48
5,0,10,58
5,0,10,68
5,0,10,78
5,0,10,88
5,0,10,98
5,0,10,108
5,0,10,118
5,0,10,128
5,0,10,138
5,0,10,148
5,0,10,158
5,0,2,160
1,1,2,162
1,0,2,164
1,0,2,166
1,0,2,168
1,1,2,170
1,1,2,172
1,0,2,174
1,0,2,176
1,1,2,178
1,1,2,180
1,0,0,180
2,0,0,180
3,0,0,180
4,0,0,180
5,0,10,190
5,0,2,192
1,0,0,192
2,1,2,194
1,1,2,196
1,0,0,196
2,0,0,196
3,0,0,196
4,0,0,196
5,0,10,206
5,0,10,216
5,0,10,226
5,0,10,236
5,0,10,246
5,0,10,256
5,0,10,266
5,0,2,268
1,0,0,268
2,1,2,270
1,1,2,272
1,0,0,272
2,0,0,272
3,0,0,272
4,0,0,272
5,0,10,282
5,0,10,292
5,0,10,302
5,0,2,304
1,0,0,304
2,1,2,306
1,1,2,308
1,0,2,310
1,0,0,310
2,0,2,312
1,0,2,314
1,1,2,316
1,1,0,316
2,0,2,318
1,0,0,318
2,0,0,318
3,0,0,318
4,0,0,318
5,0,10,328
5,0,10,338
5,0,10,348
5,0,2,350
1,0,0,350
2,1,2,352
1,1,2,354
1,0,2,356
1,0,2,358
1,0,0,358
2,0,0,358
3,0,0,358
4,0,0,358
5,0,2,360
1,0,0,360
2,0,2,362
1,0,0,362
2,0,0,362
3,0,2,364
1,0,2,366
1,1,0,366
2,1,2,368
1,0,0,368
2,0,2,370
1,0,0,370
2,0,0,370
3,0,2,372
1,0,0,372
2,0,0,372
3,0,0,372
4,0,0,372
5,0,10,382
5,0,10,392
5,0,10,402
5,0,10,412
5,0,2,414
1,1,0,414
2,0,2,416
1,0,2,418
1,0,0,418
2,0,0,418
3,0,0,418
4,0,0,418
5,0,10,428
5,0,2,430
1,0,0,430
2,1,2,432
1,1,2,434
1,0,0,434
2,0,2,436
1,0,2,438
1,0,0,438
2,0,2,440
1,0,0,440
2,0,0,440
3,0,0,440
4,0,0,440
5,0,2,442
1,0,0,442
2,1,0,442
3,1,2,444
1,1,2,446
1,0,0,446
2,0,0,446
3,0,0,446
4,0,2,448
1,0,0,448
2,0,0,448
3,0,2,450
1,0,0,450
2,0,2,452
1,0,0,452
2,0,0,452
3,0,0,452
4,0,0,452
5,0,2,454
1,0,0,454
2,0,0,454
3,1,2,456
1,1,2,458
1,0,0,458
2,0,0,458
3,0,0,458
4,0,0,458
5,0,2,460
1,0,0,460
2,0,2,462
1,0,0,462
2,0,0,462
3,0,2,464
1,0,0,464
2,0,0,464
3,0,0,464
4,0,0,464
5,0,10,474
5,0,10,484
5,0,10,494
5,0,10,504
5,0,10,514
5,0,2,516
1,0,0,516
2,0,0,516
3,0,0,516
4,0,0,516
5,0,10,526
5,0,2,528
1,0,0,528
2,0,0,528
3,0,0,528
4,0,0,528
5,0,2,530
1,0,0,530
2,0,0,530
3,0,0,530
4,0,2,532
1,0,0,532
2,0,0,532
3,0,0,532
4,0,0,532
5,0,2,534
1,0,0,534
2,1,2,536
1,0,0,536
2,1,2,538
1,1,0,538
2,0,0,538
3,0,0,538
4,0,0,538
5,0,10,548
5,0,10,558
5,0,10,568
5,0,10,578
5,0,10,588
5,0,10,598
5,0,2,600
1,0,2,602
1,1,2,604
1,0,2,606
1,0,0,606
2,0,2,608
1,0,2,610
1,0,0,610
2,0,0,610
3,0,0,610
4,0,2,612
1,0,0,612
2,0,0,612
3,0,0,612
4,1,2,614
1,1,2,616
1,1,2,618
1,0,0,618
2,0,0,618
3,0,2,620
1,0,2,622
1,0,0,622
2,0,0,622
3,0,0,622
4,0,0,622
5,0,10,632
5,0,10,642
5,0,2,644
1,0,0,644
2,1,0,644
3,0,2,646
1,0,0,646
2,0,0,646
3,0,0,646
4,0,0,646
5,0,10,656
5,0,10,666
5,0,2,668
1,0,0,668
2,0,0,668
3,1,0,668
4,1,0,668
5,1,10,678
5,1,2,680
1,0,0,680
2,0,2,682
1,0,0,682
2,0,0,682
3,0,2,684
1,0,2,686
1,0,0,686
2,0,0,686
3,0,0,686
4,0,0,686
5,0,10,696
5,0,2,698
1,0,0,698
2,1,2,700
1,1,2,702
1,0,0,702
2,0,2,704
1,0,0,704
2,0,0,704
3,0,0,704
4,0,0,704
5,0,10,714
5,0,10,724
