state,action,reward,total
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,1,1
0,1,0,1
5,1,0,1
6,1,0,1
7,1,0,1
8,1,2,3
0,0,0,3
1,1,0,3
2,1,0,3
3,1,0,3
4,1,1,4
0,1,0,4
5,1,0,4
6,1,0,4
7,1,0,4
8,1,2,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,2,8
0,0,0,8
1,0,0,8
2,0,0,8
3,0,0,8
4,1,1,9
0,1,0,9
5,1,0,9
6,1,0,9
7,1,0,9
8,1,2,11
0,1,0,11
5,1,0,11
6,1,0,11
7,1,0,11
8,1,2,13
0,1,0,13
5,1,0,13
6,1,0,13
7,1,0,13
8,1,2,15
0,1,0,15
5,1,0,15
6,1,0,15
7,1,0,15
8,1,2,17
0,1,0,17
5,1,0,17
6,1,0,17
7,1,0,17
8,1,2,19
0,1,0,19
5,1,0,19
6,1,0,19
7,1,0,19
8,1,2,21
0,1,0,21
5,1,0,21
6,1,0,21
7,1,0,21
8,1,2,23
0,0,0,23
1,1,0,23
2,1,0,23
3,0,0,23
4,1,1,24
0,0,0,24
1,1,0,24
2,1,0,24
3,1,0,24
4,0,1,25
0,1,0,25
5,0,0,25
0,1,0,25
5,0,0,25
0,1,0,25
5,1,0,25
6,1,0,25
7,0,0,25
0,1,0,25
5,0,0,25
0,0,0,25
1,1,0,25
2,1,0,25
3,1,0,25
4,1,1,26
0,1,0,26
5,0,0,26
0,1,0,26
5,1,0,26
6,1,0,26
7,1,0,26
8,1,2,28
0,1,0,28
5,0,0,28
0,1,0,28
5,0,0,28
0,1,0,28
5,1,0,28
6,1,0,28
7,1,0,28
8,1,2,30
0,1,0,30
5,1,0,30
6,1,0,30
7,1,0,30
8,1,2,32
0,1,0,32
5,1,0,32
6,1,0,32
7,1,0,32
8,1,2,34
0,1,0,34
5,1,0,34
6,1,0,34
7,1,0,34
8,1,2,36
0,1,0,36
5,1,0,36
6,1,0,36
7,1,0,36
8,1,2,38
0,1,0,38
5,1,0,38
6,1,0,38
7,1,0,38
8,1,2,40
0,1,0,40
5,1,0,40
6,1,0,40
7,1,0,40
8,1,2,42
0,1,0,42
5,1,0,42
6,1,0,42
7,1,0,42
8,1,2,44
0,1,0,44
5,1,0,44
6,1,0,44
7,1,0,44
8,1,2,46
0,1,0,46
5,1,0,46
6,1,0,46
7,1,0,46
8,1,2,48
0,1,0,48
5,1,0,48
6,1,0,48
7,1,0,48
8,1,2,50
0,1,0,50
5,1,0,50
6,1,0,50
7,1,0,50
8,1,2,52
0,1,0,52
5,1,0,52
6,1,0,52
7,1,0,52
8,1,2,54
0,1,0,54
5,1,0,54
6,1,0,54
7,1,0,54
8,1,2,56
0,1,0,56
5,1,0,56
6,1,0,56
7,1,0,56
8,1,2,58
0,1,0,58
5,1,0,58
6,1,0,58
7,1,0,58
8,1,2,60
0,1,0,60
5,1,0,60
6,1,0,60
7,1,0,60
8,1,2,62
0,1,0,62
5,1,0,62
6,1,0,62
7,1,0,62
8,1,2,64
0,1,0,64
5,1,0,64
6,1,0,64
7,1,0,64
8,1,2,66
0,1,0,66
5,1,0,66
6,1,0,66
7,1,0,66
8,1,2,68
0,1,0,68
5,1,0,68
6,1,0,68
7,1,0,68
8,1,2,70
0,1,0,70
5,1,0,70
6,1,0,70
7,1,0,70
8,1,2,72
0,1,0,72
5,1,0,72
6,1,0,72
7,1,0,72
8,1,2,74
0,1,0,74
5,1,0,74
6,1,0,74
7,1,0,74
8,1,2,76
0,1,0,76
5,1,0,76
6,1,0,76
7,1,0,76
8,1,2,78
0,1,0,78
5,1,0,78
6,1,0,78
7,1,0,78
8,1,2,80
0,1,0,80
5,1,0,80
6,1,0,80
7,1,0,80
8,1,2,82
0,1,0,82
5,1,0,82
6,1,0,82
7,1,0,82
8,1,2,84
0,1,0,84
5,1,0,84
6,1,0,84
7,1,0,84
8,1,2,86
0,1,0,86
5,1,0,86
6,1,0,86
7,1,0,86
8,1,2,88
0,1,0,88
5,1,0,88
6,1,0,88
7,1,0,88
8,1,2,90
0,1,0,90
5,1,0,90
6,1,0,90
7,1,0,90
8,1,2,92
0,1,0,92
5,1,0,92
6,1,0,92
7,1,0,92
8,1,2,94
0,1,0,94
5,1,0,94
6,1,0,94
7,1,0,94
8,1,2,96
0,1,0,96
5,1,0,96
6,1,0,96
7,1,0,96
8,1,2,98
0,1,0,98
5,1,0,98
6,1,0,98
7,1,0,98
8,1,2,100
0,1,0,100
5,1,0,100
6,1,0,100
7,1,0,100
8,1,2,102
0,1,0,102
5,1,0,102
6,1,0,102
7,1,0,102
8,1,2,104
0,1,0,104
5,1,0,104
6,1,0,104
7,1,0,104
8,1,2,106
0,1,0,106
5,1,0,106
6,1,0,106
7,1,0,106
