state,action,reward,total
0,1,0,0
5,1,0,0
6,1,0,0
7,1,0,0
8,1,6,6
0,1,0,6
5,1,0,6
6,1,0,6
7,1,0,6
8,1,6,12
0,1,0,12
5,1,0,12
6,1,0,12
7,1,0,12
8,1,-2,10
0,1,0,10
5,1,0,10
6,1,0,10
7,1,0,10
8,1,-2,8
0,1,0,8
5,1,0,8
6,1,0,8
7,1,0,8
8,1,6,14
0,1,0,14
5,1,0,14
6,1,0,14
7,1,0,14
8,1,-2,12
0,1,0,12
5,1,0,12
6,1,0,12
7,1,0,12
8,1,6,18
0,1,0,18
5,1,0,18
6,1,0,18
7,1,0,18
8,1,6,24
0,1,0,24
5,1,0,24
6,1,0,24
7,1,0,24
8,1,-2,22
0,1,0,22
5,1,0,22
6,1,0,22
7,1,0,22
8,1,6,28
0,1,0,28
5,1,0,28
6,1,0,28
7,1,0,28
8,1,6,34
0,1,0,34
5,1,0,34
6,1,0,34
7,1,0,34
8,1,6,40
0,1,0,40
5,1,0,40
6,1,0,40
7,1,0,40
8,1,6,46
0,1,0,46
5,1,0,46
6,1,0,46
7,1,0,46
8,1,6,52
0,1,0,52
5,1,0,52
6,1,0,52
7,1,0,52
8,1,-2,50
0,1,0,50
5,1,0,50
6,1,0,50
7,1,0,50
8,1,6,56
0,1,0,56
5,1,0,56
6,1,0,56
7,1,0,56
8,1,6,62
0,1,0,62
5,1,0,62
6,1,0,62
7,1,0,62
8,1,6,68
0,1,0,68
5,1,0,68
6,1,0,68
7,1,0,68
8,1,6,74
0,1,0,74
5,1,0,74
6,1,0,74
7,1,0,74
8,1,6,80
0,1,0,80
5,1,0,80
6,1,0,80
7,1,0,80
8,1,-2,78
0,1,0,78
5,1,0,78
6,1,0,78
7,1,0,78
8,1,6,84
0,1,0,84
5,1,0,84
6,1,0,84
7,1,0,84
8,1,6,90
0,1,0,90
5,1,0,90
6,1,0,90
7,1,0,90
8,1,-2,88
0,1,0,88
5,1,0,88
6,1,0,88
7,1,0,88
8,1,-2,86
0,1,0,86
5,1,0,86
6,1,0,86
7,1,0,86
8,1,6,92
0,1,0,92
5,1,0,92
6,1,0,92
7,1,0,92
8,1,6,98
0,1,0,98
5,1,0,98
6,1,0,98
7,1,0,98
8,1,-2,96
0,1,0,96
5,1,0,96
6,1,0,96
7,1,0,96
8,1,6,102
0,1,0,102
5,1,0,102
6,1,0,102
7,1,0,102
8,1,6,108
0,1,0,108
5,1,0,108
6,1,0,108
7,1,0,108
8,1,-2,106
0,1,0,106
5,1,0,106
6,1,0,106
7,1,0,106
8,1,6,112
0,1,0,112
5,1,0,112
6,1,0,112
7,1,0,112
8,1,-2,110
0,1,0,110
5,1,0,110
6,1,0,110
7,1,0,110
8,1,6,116
0,1,0,116
5,1,0,116
6,1,0,116
7,1,0,116
8,1,6,122
0,1,0,122
5,1,0,122
6,1,0,122
7,1,0,122
8,1,6,128
0,1,0,128
5,1,0,128
6,1,0,128
7,1,0,128
8,1,-2,126
0,1,0,126
5,1,0,126
6,1,0,126
7,1,0,126
8,1,-2,124
0,1,0,124
5,1,0,124
6,1,0,124
7,1,0,124
8,1,-2,122
0,1,0,122
5,1,0,122
6,1,0,122
7,1,0,122
8,1,-2,120
0,1,0,120
5,1,0,120
6,1,0,120
7,1,0,120
8,1,-2,118
0,1,0,118
5,1,0,118
6,1,0,118
7,1,0,118
8,1,-2,116
0,1,0,116
5,1,0,116
6,1,0,116
7,1,0,116
8,1,-2,114
0,1,0,114
5,1,0,114
6,1,0,114
7,1,0,114
8,1,-2,112
0,1,0,112
5,1,0,112
6,1,0,112
7,1,0,112
8,1,-2,110
0,1,0,110
5,1,0,110
6,1,0,110
7,1,0,110
8,1,6,116
0,1,0,116
5,1,0,116
6,1,0,116
7,1,0,116
8,1,6,122
0,1,0,122
5,1,0,122
6,1,0,122
7,1,0,122
8,1,6,128
0,1,0,128
5,1,0,128
6,1,0,128
7,1,0,128
8,1,6,134
0,1,0,134
5,1,0,134
6,1,0,134
7,1,0,134
8,1,-2,132
0,1,0,132
5,1,0,132
6,1,0,132
7,1,0,132
8,1,6,138
0,1,0,138
5,1,0,138
6,1,0,138
7,1,0,138
8,1,6,144
0,1,0,144
5,1,0,144
6,1,0,144
7,1,0,144
8,1,6,150
0,1,0,150
5,1,0,150
6,1,0,150
7,1,0,150
8,1,6,156
0,1,0,156
5,1,0,156
6,1,0,156
7,1,0,156
8,1,-2,154
0,1,0,154
5,1,0,154
6,1,0,154
7,1,0,154
8,1,6,160
0,1,0,160
5,1,0,160
6,1,0,160
7,1,0,160
8,1,-2,158
0,1,0,158
5,1,0,158
6,1,0,158
7,1,0,158
8,1,-2,156
0,1,0,156
5,1,0,156
6,1,0,156
7,1,0,156
8,1,6,162
0,1,0,162
5,1,0,162
6,1,0,162
7,1,0,162
8,1,-2,160
