state,action,reward,total
1,0,2,2
1,1,2,4
1,1,2,6
1,0,0,6
2,1,2,8
1,1,2,10
1,1,2,12
1,1,2,14
1,1,0,14
2,0,0,14
3,1,2,16
1,1,0,16
2,1,2,18
1,1,2,20
1,1,2,22
1,1,2,24
1,1,2,26
1,1,0,26
2,0,2,28
1,0,0,28
2,1,2,30
1,1,2,32
1,1,2,34
1,1,2,36
1,1,2,38
1,1,2,40
1,1,0,40
2,0,0,40
3,0,0,40
4,1,2,42
1,1,2,44
1,1,2,46
1,1,0,46
2,0,0,46
3,1,2,48
1,1,0,48
2,0,0,48
3,1,2,50
1,1,2,52
1,1,0,52
2,0,2,54
1,1,2,56
1,1,0,56
2,0,0,56
3,1,2,58
1,1,2,60
1,1,2,62
1,1,2,64
1,1,0,64
2,0,0,64
3,1,2,66
1,1,2,68
1,1,2,70
1,1,2,72
1,1,2,74
1,1,2,76
1,1,2,78
1,1,2,80
1,1,0,80
2,0,0,80
3,1,2,82
1,1,2,84
1,1,2,86
1,1,0,86
2,0,0,86
3,1,2,88
1,1,2,90
1,1,0,90
2,0,0,90
3,0,0,90
4,1,2,92
1,1,2,94
1,1,0,94
2,1,2,96
1,1,2,98
1,1,2,100
1,1,2,102
1,1,2,104
1,1,2,106
1,1,2,108
1,1,0,108
2,0,0,108
3,1,0,108
4,1,0,108
5,1,10,118
5,1,10,128
5,1,2,130
1,0,0,130
2,0,0,130
3,1,0,130
4,1,2,132
1,1,2,134
1,1,0,134
2,0,0,134
3,1,2,136
1,0,0,136
2,0,0,136
3,0,2,138
1,1,2,140
1,1,0,140
2,0,0,140
3,1,2,142
1,0,0,142
2,0,0,142
3,0,2,144
1,0,0,144
2,1,2,146
1,0,0,146
2,0,0,146
3,0,2,148
1,1,2,150
1,1,2,152
1,1,2,154
1,1,0,154
2,0,2,156
1,1,2,158
1,1,2,160
1,1,2,162
1,1,2,164
1,1,2,166
1,1,0,166
2,1,2,168
1,1,2,170
1,1,0,170
2,1,2,172
1,0,0,172
2,1,2,174
1,1,2,176
1,1,2,178
1,1,0,178
2,1,2,180
1,1,2,182
1,1,0,182
2,1,2,184
1,1,2,186
1,0,0,186
2,0,0,186
3,0,0,186
4,1,2,188
1,0,0,188
2,1,2,190
1,0,2,192
1,0,2,194
1,0,0,194
2,0,0,194
3,0,0,194
4,0,0,194
5,0,10,204
5,0,10,214
5,0,10,224
5,0,10,234
5,0,2,236
1,1,0,236
2,0,2,238
1,0,0,238
2,0,0,238
3,0,0,238
4,0,0,238
5,0,2,240
1,0,0,240
2,1,2,242
1,0,2,244
1,0,0,244
2,0,0,244
3,0,0,244
4,0,0,244
5,1,10,254
5,1,2,256
1,0,2,258
1,0,2,260
1,0,0,260
2,0,2,262
1,0,0,262
2,0,0,262
3,0,0,262
4,0,0,262
5,1,2,264
1,0,0,264
2,0,0,264
3,0,2,266
1,0,2,268
1,0,0,268
2,0,2,270
1,0,0,270
2,0,0,270
3,0,0,270
4,0,0,270
5,0,2,272
1,1,2,274
1,1,2,276
1,1,0,276
2,1,0,276
3,0,2,278
1,0,0,278
2,0,0,278
3,0,0,278
4,0,0,278
5,0,10,288
5,0,10,298
5,0,2,300
1,1,2,302
1,0,2,304
1,0,0,304
2,0,2,306
1,0,0,306
2,0,2,308
1,0,0,308
2,0,0,308
3,1,0,308
4,1,2,310
1,1,2,312
1,0,0,312
2,0,0,312
3,0,2,314
1,0,0,314
2,0,0,314
3,0,2,316
1,0,0,316
2,0,2,318
1,0,0,318
2,1,0,318
3,1,2,320
1,0,0,320
2,0,0,320
3,0,0,320
4,0,0,320
5,0,10,330
5,0,10,340
5,0,10,350
5,0,10,360
5,0,10,370
5,0,10,380
5,0,10,390
5,0,2,392
1,1,0,392
2,0,2,394
1,0,0,394
2,1,0,394
3,0,0,394
4,0,0,394
5,0,10,404
5,0,10,414
5,0,2,416
1,1,2,418
1,0,0,418
2,0,0,418
3,0,0,418
4,0,0,418
5,0,2,420
1,1,2,422
1,1,2,424
1,1,2,426
1,1,0,426
2,0,0,426
3,0,2,428
1,0,0,428
2,0,0,428
3,0,0,428
4,0,0,428
5,0,2,430
1,1,0,430
2,0,2,432
1,0,0,432
2,0,2,434
1,0,0,434
2,0,0,434
3,0,2,436
1,0,0,436
2,0,0,436
3,0,0,436
4,0,0,436
5,0,10,446
5,0,10,456
5,0,10,466
5,0,2,468
1,1,2,470
1,1,2,472
1,0,2,474
1,0,0,474
2,0,0,474
3,0,0,474
4,0,0,474
5,0,10,484
5,0,10,494
5,0,10,504
5,0,10,514
5,0,2,516
1,1,2,518
1,0,2,520
1,0,0,520
2,0,0,520
3,0,2,522
1,0,0,522
2,0,0,522
3,0,0,522
4,0,0,522
5,0,10,532
5,0,2,534
1,1,2,536
1,0,0,536
